id_pais,id_municipio,id_municipio_parcial,id_provincia,id_ccaa,nombre,provincia_nombre,ccaa_nombre,id_isla,isla,gid_municipio,gid_provincia,gid_ccaa
ES,10030422,030422,03,10,"Poble Nou de Benitatxell, el/Benitachell",alicante/alacant,Comunitat Valenciana,,,ES-10030422,ES-03,ES-10
ES,10039016,039016,03,10,"Poblets, els",alicante/alacant,Comunitat Valenciana,,,ES-10039016,ES-03,ES-10
ES,10031072,031072,03,10,Polop,alicante/alacant,Comunitat Valenciana,,,ES-10031072,ES-03,ES-10
ES,10030605,030605,03,10,Quatretondeta,alicante/alacant,Comunitat Valenciana,,,ES-10030605,ES-03,ES-10
ES,10031091,031091,03,10,Rafal,alicante/alacant,Comunitat Valenciana,,,ES-10031091,ES-03,ES-10
ES,10031105,031105,03,10,"Ràfol d'Almúnia, el",alicante/alacant,Comunitat Valenciana,,,ES-10031105,ES-03,ES-10
ES,10031112,031112,03,10,Redován,alicante/alacant,Comunitat Valenciana,,,ES-10031112,ES-03,ES-10
ES,10031127,031127,03,10,Relleu,alicante/alacant,Comunitat Valenciana,,,ES-10031127,ES-03,ES-10
ES,10031133,031133,03,10,Rojales,alicante/alacant,Comunitat Valenciana,,,ES-10031133,ES-03,ES-10
ES,10031148,031148,03,10,"Romana, la",alicante/alacant,Comunitat Valenciana,,,ES-10031148,ES-03,ES-10
ES,10031151,031151,03,10,Sagra,alicante/alacant,Comunitat Valenciana,,,ES-10031151,ES-03,ES-10
ES,10031164,031164,03,10,Salinas,alicante/alacant,Comunitat Valenciana,,,ES-10031164,ES-03,ES-10
ES,10031186,031186,03,10,San Fulgencio,alicante/alacant,Comunitat Valenciana,,,ES-10031186,ES-03,ES-10
ES,10039042,039042,03,10,San Isidro,alicante/alacant,Comunitat Valenciana,,,ES-10039042,ES-03,ES-10
ES,10031203,031203,03,10,San Miguel de Salinas,alicante/alacant,Comunitat Valenciana,,,ES-10031203,ES-03,ES-10
ES,10031170,031170,03,10,Sanet y Negrals,alicante/alacant,Comunitat Valenciana,,,ES-10031170,ES-03,ES-10
ES,10031199,031199,03,10,Sant Joan d'Alacant,alicante/alacant,Comunitat Valenciana,,,ES-10031199,ES-03,ES-10
ES,10031225,031225,03,10,Sant Vicent del Raspeig/San Vicente del Raspeig,alicante/alacant,Comunitat Valenciana,,,ES-10031225,ES-03,ES-10
ES,10031210,031210,03,10,Santa Pola,alicante/alacant,Comunitat Valenciana,,,ES-10031210,ES-03,ES-10
ES,10031231,031231,03,10,Sax,alicante/alacant,Comunitat Valenciana,,,ES-10031231,ES-03,ES-10
ES,10031246,031246,03,10,Sella,alicante/alacant,Comunitat Valenciana,,,ES-10031246,ES-03,ES-10
ES,10031259,031259,03,10,Senija,alicante/alacant,Comunitat Valenciana,,,ES-10031259,ES-03,ES-10
ES,10031278,031278,03,10,Tàrbena,alicante/alacant,Comunitat Valenciana,,,ES-10031278,ES-03,ES-10
ES,10031284,031284,03,10,Teulada,alicante/alacant,Comunitat Valenciana,,,ES-10031284,ES-03,ES-10
ES,10031297,031297,03,10,Tibi,alicante/alacant,Comunitat Valenciana,,,ES-10031297,ES-03,ES-10
ES,10031301,031301,03,10,Tollos,alicante/alacant,Comunitat Valenciana,,,ES-10031301,ES-03,ES-10
ES,10031318,031318,03,10,Tormos,alicante/alacant,Comunitat Valenciana,,,ES-10031318,ES-03,ES-10
ES,10031323,031323,03,10,"Torre de les Maçanes, la/Torremanzanas",alicante/alacant,Comunitat Valenciana,,,ES-10031323,ES-03,ES-10
ES,10031339,031339,03,10,Torrevieja,alicante/alacant,Comunitat Valenciana,,,ES-10031339,ES-03,ES-10
ES,10031344,031344,03,10,"Vall d'Alcalà, la",alicante/alacant,Comunitat Valenciana,,,ES-10031344,ES-03,ES-10
ES,10031360,031360,03,10,"Vall de Gallinera, la",alicante/alacant,Comunitat Valenciana,,,ES-10031360,ES-03,ES-10
ES,10031376,031376,03,10,"Vall de Laguar, la",alicante/alacant,Comunitat Valenciana,,,ES-10031376,ES-03,ES-10
ES,10031357,031357,03,10,"Vall d'Ebo, la",alicante/alacant,Comunitat Valenciana,,,ES-10031357,ES-03,ES-10
ES,10031382,031382,03,10,"Verger, el",alicante/alacant,Comunitat Valenciana,,,ES-10031382,ES-03,ES-10
ES,10031395,031395,03,10,"Vila Joiosa, la/Villajoyosa",alicante/alacant,Comunitat Valenciana,,,ES-10031395,ES-03,ES-10
ES,10031409,031409,03,10,Villena,alicante/alacant,Comunitat Valenciana,,,ES-10031409,ES-03,ES-10
ES,10030823,030823,03,10,Xàbia/Jávea,alicante/alacant,Comunitat Valenciana,,,ES-10030823,ES-03,ES-10
ES,10030818,030818,03,10,Xaló,alicante/alacant,Comunitat Valenciana,,,ES-10030818,ES-03,ES-10
ES,10030839,030839,03,10,Xixona/Jijona,alicante/alacant,Comunitat Valenciana,,,ES-10030839,ES-03,ES-10
ES,01040010,040010,04,01,Abla,almería,Andalucía,,,ES-01040010,ES-04,ES-01
ES,01040025,040025,04,01,Abrucena,almería,Andalucía,,,ES-01040025,ES-04,ES-01
ES,01040031,040031,04,01,Adra,almería,Andalucía,,,ES-01040031,ES-04,ES-01
ES,01040046,040046,04,01,Albanchez,almería,Andalucía,,,ES-01040046,ES-04,ES-01
ES,01040059,040059,04,01,Alboloduy,almería,Andalucía,,,ES-01040059,ES-04,ES-01
ES,01040062,040062,04,01,Albox,almería,Andalucía,,,ES-01040062,ES-04,ES-01
ES,01040078,040078,04,01,Alcolea,almería,Andalucía,,,ES-01040078,ES-04,ES-01
ES,01040084,040084,04,01,Alcóntar,almería,Andalucía,,,ES-01040084,ES-04,ES-01
ES,01040097,040097,04,01,Alcudia de Monteagud,almería,Andalucía,,,ES-01040097,ES-04,ES-01
ES,01040101,040101,04,01,Alhabia,almería,Andalucía,,,ES-01040101,ES-04,ES-01
ES,01040118,040118,04,01,Alhama de Almería,almería,Andalucía,,,ES-01040118,ES-04,ES-01
ES,01040123,040123,04,01,Alicún,almería,Andalucía,,,ES-01040123,ES-04,ES-01
ES,01040139,040139,04,01,Almería,almería,Andalucía,,,ES-01040139,ES-04,ES-01
ES,01040144,040144,04,01,Almócita,almería,Andalucía,,,ES-01040144,ES-04,ES-01
ES,01040157,040157,04,01,Alsodux,almería,Andalucía,,,ES-01040157,ES-04,ES-01
ES,01040160,040160,04,01,Antas,almería,Andalucía,,,ES-01040160,ES-04,ES-01
ES,01040176,040176,04,01,Arboleas,almería,Andalucía,,,ES-01040176,ES-04,ES-01
ES,01040182,040182,04,01,Armuña de Almanzora,almería,Andalucía,,,ES-01040182,ES-04,ES-01
ES,01040195,040195,04,01,Bacares,almería,Andalucía,,,ES-01040195,ES-04,ES-01
ES,01049047,049047,04,01,Balanegra,almería,Andalucía,,,ES-01049047,ES-04,ES-01
ES,01040209,040209,04,01,Bayárcal,almería,Andalucía,,,ES-01040209,ES-04,ES-01
ES,01040216,040216,04,01,Bayarque,almería,Andalucía,,,ES-01040216,ES-04,ES-01
ES,01040221,040221,04,01,Bédar,almería,Andalucía,,,ES-01040221,ES-04,ES-01
ES,01040237,040237,04,01,Beires,almería,Andalucía,,,ES-01040237,ES-04,ES-01
ES,01040242,040242,04,01,Benahadux,almería,Andalucía,,,ES-01040242,ES-04,ES-01
ES,01040268,040268,04,01,Benitagla,almería,Andalucía,,,ES-01040268,ES-04,ES-01
ES,01040274,040274,04,01,Benizalón,almería,Andalucía,,,ES-01040274,ES-04,ES-01
ES,01040280,040280,04,01,Bentarique,almería,Andalucía,,,ES-01040280,ES-04,ES-01
ES,01040293,040293,04,01,Berja,almería,Andalucía,,,ES-01040293,ES-04,ES-01
ES,01040307,040307,04,01,Canjáyar,almería,Andalucía,,,ES-01040307,ES-04,ES-01
ES,01040314,040314,04,01,Cantoria,almería,Andalucía,,,ES-01040314,ES-04,ES-01
ES,01040329,040329,04,01,Carboneras,almería,Andalucía,,,ES-01040329,ES-04,ES-01
ES,01040335,040335,04,01,Castro de Filabres,almería,Andalucía,,,ES-01040335,ES-04,ES-01
ES,01040366,040366,04,01,Chercos,almería,Andalucía,,,ES-01040366,ES-04,ES-01
ES,01040372,040372,04,01,Chirivel,almería,Andalucía,,,ES-01040372,ES-04,ES-01
ES,01040340,040340,04,01,Cóbdar,almería,Andalucía,,,ES-01040340,ES-04,ES-01
ES,01040353,040353,04,01,Cuevas del Almanzora,almería,Andalucía,,,ES-01040353,ES-04,ES-01
ES,01040388,040388,04,01,Dalías,almería,Andalucía,,,ES-01040388,ES-04,ES-01
ES,01049026,049026,04,01,"Ejido, El",almería,Andalucía,,,ES-01049026,ES-04,ES-01
ES,01040412,040412,04,01,Enix,almería,Andalucía,,,ES-01040412,ES-04,ES-01
ES,01040433,040433,04,01,Felix,almería,Andalucía,,,ES-01040433,ES-04,ES-01
ES,01040448,040448,04,01,Fines,almería,Andalucía,,,ES-01040448,ES-04,ES-01
ES,01040451,040451,04,01,Fiñana,almería,Andalucía,,,ES-01040451,ES-04,ES-01
ES,01040464,040464,04,01,Fondón,almería,Andalucía,,,ES-01040464,ES-04,ES-01
ES,01040470,040470,04,01,Gádor,almería,Andalucía,,,ES-01040470,ES-04,ES-01
ES,01040486,040486,04,01,"Gallardos, Los",almería,Andalucía,,,ES-01040486,ES-04,ES-01
ES,01040499,040499,04,01,Garrucha,almería,Andalucía,,,ES-01040499,ES-04,ES-01
ES,01040502,040502,04,01,Gérgal,almería,Andalucía,,,ES-01040502,ES-04,ES-01
ES,01040519,040519,04,01,Huécija,almería,Andalucía,,,ES-01040519,ES-04,ES-01
ES,01040524,040524,04,01,Huércal de Almería,almería,Andalucía,,,ES-01040524,ES-04,ES-01
ES,01040530,040530,04,01,Huércal-Overa,almería,Andalucía,,,ES-01040530,ES-04,ES-01
ES,01040545,040545,04,01,Íllar,almería,Andalucía,,,ES-01040545,ES-04,ES-01
ES,01040558,040558,04,01,Instinción,almería,Andalucía,,,ES-01040558,ES-04,ES-01
ES,01040561,040561,04,01,Laroya,almería,Andalucía,,,ES-01040561,ES-04,ES-01
ES,01040577,040577,04,01,Laujar de Andarax,almería,Andalucía,,,ES-01040577,ES-04,ES-01
ES,01040583,040583,04,01,Líjar,almería,Andalucía,,,ES-01040583,ES-04,ES-01
ES,01040596,040596,04,01,Lubrín,almería,Andalucía,,,ES-01040596,ES-04,ES-01
ES,01040600,040600,04,01,Lucainena de las Torres,almería,Andalucía,,,ES-01040600,ES-04,ES-01
ES,01040617,040617,04,01,Lúcar,almería,Andalucía,,,ES-01040617,ES-04,ES-01
ES,01040622,040622,04,01,Macael,almería,Andalucía,,,ES-01040622,ES-04,ES-01
ES,01040638,040638,04,01,María,almería,Andalucía,,,ES-01040638,ES-04,ES-01
ES,01040643,040643,04,01,Mojácar,almería,Andalucía,,,ES-01040643,ES-04,ES-01
ES,01049032,049032,04,01,"Mojonera, La",almería,Andalucía,,,ES-01049032,ES-04,ES-01
ES,01040656,040656,04,01,Nacimiento,almería,Andalucía,,,ES-01040656,ES-04,ES-01
ES,01040669,040669,04,01,Níjar,almería,Andalucía,,,ES-01040669,ES-04,ES-01
ES,01040675,040675,04,01,Ohanes,almería,Andalucía,,,ES-01040675,ES-04,ES-01
ES,01040681,040681,04,01,Olula de Castro,almería,Andalucía,,,ES-01040681,ES-04,ES-01
ES,01040694,040694,04,01,Olula del Río,almería,Andalucía,,,ES-01040694,ES-04,ES-01
ES,01040708,040708,04,01,Oria,almería,Andalucía,,,ES-01040708,ES-04,ES-01
ES,01040715,040715,04,01,Padules,almería,Andalucía,,,ES-01040715,ES-04,ES-01
ES,01040720,040720,04,01,Partaloa,almería,Andalucía,,,ES-01040720,ES-04,ES-01
ES,01040736,040736,04,01,Paterna del Río,almería,Andalucía,,,ES-01040736,ES-04,ES-01
ES,01040741,040741,04,01,Pechina,almería,Andalucía,,,ES-01040741,ES-04,ES-01
ES,01040754,040754,04,01,Pulpí,almería,Andalucía,,,ES-01040754,ES-04,ES-01
ES,01040767,040767,04,01,Purchena,almería,Andalucía,,,ES-01040767,ES-04,ES-01
ES,01040773,040773,04,01,Rágol,almería,Andalucía,,,ES-01040773,ES-04,ES-01
ES,01040789,040789,04,01,Rioja,almería,Andalucía,,,ES-01040789,ES-04,ES-01
ES,01040792,040792,04,01,Roquetas de Mar,almería,Andalucía,,,ES-01040792,ES-04,ES-01
ES,01040806,040806,04,01,Santa Cruz de Marchena,almería,Andalucía,,,ES-01040806,ES-04,ES-01
ES,01040813,040813,04,01,Santa Fe de Mondújar,almería,Andalucía,,,ES-01040813,ES-04,ES-01
ES,01040828,040828,04,01,Senés,almería,Andalucía,,,ES-01040828,ES-04,ES-01
ES,01040834,040834,04,01,Serón,almería,Andalucía,,,ES-01040834,ES-04,ES-01
ES,01040849,040849,04,01,Sierro,almería,Andalucía,,,ES-01040849,ES-04,ES-01
ES,01040852,040852,04,01,Somontín,almería,Andalucía,,,ES-01040852,ES-04,ES-01
ES,01040865,040865,04,01,Sorbas,almería,Andalucía,,,ES-01040865,ES-04,ES-01
ES,01040871,040871,04,01,Suflí,almería,Andalucía,,,ES-01040871,ES-04,ES-01
ES,01040887,040887,04,01,Tabernas,almería,Andalucía,,,ES-01040887,ES-04,ES-01
ES,01040890,040890,04,01,Taberno,almería,Andalucía,,,ES-01040890,ES-04,ES-01
ES,01040904,040904,04,01,Tahal,almería,Andalucía,,,ES-01040904,ES-04,ES-01
ES,01040911,040911,04,01,Terque,almería,Andalucía,,,ES-01040911,ES-04,ES-01
ES,01040926,040926,04,01,Tíjola,almería,Andalucía,,,ES-01040926,ES-04,ES-01
ES,01049011,049011,04,01,"Tres Villas, Las",almería,Andalucía,,,ES-01049011,ES-04,ES-01
ES,01040932,040932,04,01,Turre,almería,Andalucía,,,ES-01040932,ES-04,ES-01
ES,01040947,040947,04,01,Turrillas,almería,Andalucía,,,ES-01040947,ES-04,ES-01
ES,01040950,040950,04,01,Uleila del Campo,almería,Andalucía,,,ES-01040950,ES-04,ES-01
ES,01040963,040963,04,01,Urrácal,almería,Andalucía,,,ES-01040963,ES-04,ES-01
ES,01040979,040979,04,01,Velefique,almería,Andalucía,,,ES-01040979,ES-04,ES-01
ES,01040985,040985,04,01,Vélez-Blanco,almería,Andalucía,,,ES-01040985,ES-04,ES-01
ES,01040998,040998,04,01,Vélez-Rubio,almería,Andalucía,,,ES-01040998,ES-04,ES-01
ES,01041002,041002,04,01,Vera,almería,Andalucía,,,ES-01041002,ES-04,ES-01
ES,01041019,041019,04,01,Viator,almería,Andalucía,,,ES-01041019,ES-04,ES-01
ES,01041024,041024,04,01,Vícar,almería,Andalucía,,,ES-01041024,ES-04,ES-01
ES,01041030,041030,04,01,Zurgena,almería,Andalucía,,,ES-01041030,ES-04,ES-01
ES,07050013,050013,05,07,Adanero,ávila,Castilla y León,,,ES-07050013,ES-05,ES-07
ES,07050028,050028,05,07,"Adrada, La",ávila,Castilla y León,,,ES-07050028,ES-05,ES-07
ES,07050052,050052,05,07,Albornos,ávila,Castilla y León,,,ES-07050052,ES-05,ES-07
ES,07050071,050071,05,07,Aldeanueva de Santa Cruz,ávila,Castilla y León,,,ES-07050071,ES-05,ES-07
ES,07050087,050087,05,07,Aldeaseca,ávila,Castilla y León,,,ES-07050087,ES-05,ES-07
ES,07050104,050104,05,07,"Aldehuela, La",ávila,Castilla y León,,,ES-07050104,ES-05,ES-07
ES,07050126,050126,05,07,Amavida,ávila,Castilla y León,,,ES-07050126,ES-05,ES-07
ES,07050132,050132,05,07,"Arenal, El",ávila,Castilla y León,,,ES-07050132,ES-05,ES-07
ES,07050147,050147,05,07,Arenas de San Pedro,ávila,Castilla y León,,,ES-07050147,ES-05,ES-07
ES,07050150,050150,05,07,Arevalillo,ávila,Castilla y León,,,ES-07050150,ES-05,ES-07
ES,07050163,050163,05,07,Arévalo,ávila,Castilla y León,,,ES-07050163,ES-05,ES-07
ES,07050179,050179,05,07,Aveinte,ávila,Castilla y León,,,ES-07050179,ES-05,ES-07
ES,07050185,050185,05,07,Avellaneda,ávila,Castilla y León,,,ES-07050185,ES-05,ES-07
ES,07050198,050198,05,07,Ávila,ávila,Castilla y León,,,ES-07050198,ES-05,ES-07
ES,07050219,050219,05,07,"Barco de Ávila, El",ávila,Castilla y León,,,ES-07050219,ES-05,ES-07
ES,07050224,050224,05,07,"Barraco, El",ávila,Castilla y León,,,ES-07050224,ES-05,ES-07
ES,07050230,050230,05,07,Barromán,ávila,Castilla y León,,,ES-07050230,ES-05,ES-07
ES,07050245,050245,05,07,Becedas,ávila,Castilla y León,,,ES-07050245,ES-05,ES-07
ES,07050258,050258,05,07,Becedillas,ávila,Castilla y León,,,ES-07050258,ES-05,ES-07
ES,07050261,050261,05,07,Bercial de Zapardiel,ávila,Castilla y León,,,ES-07050261,ES-05,ES-07
ES,07050277,050277,05,07,"Berlanas, Las",ávila,Castilla y León,,,ES-07050277,ES-05,ES-07
ES,07050296,050296,05,07,Bernuy-Zapardiel,ávila,Castilla y León,,,ES-07050296,ES-05,ES-07
ES,07050300,050300,05,07,Berrocalejo de Aragona,ávila,Castilla y León,,,ES-07050300,ES-05,ES-07
ES,07050338,050338,05,07,Blascomillán,ávila,Castilla y León,,,ES-07050338,ES-05,ES-07
ES,07050343,050343,05,07,Blasconuño de Matacabras,ávila,Castilla y León,,,ES-07050343,ES-05,ES-07
ES,07050356,050356,05,07,Blascosancho,ávila,Castilla y León,,,ES-07050356,ES-05,ES-07
ES,07050369,050369,05,07,"Bohodón, El",ávila,Castilla y León,,,ES-07050369,ES-05,ES-07
ES,07050375,050375,05,07,Bohoyo,ávila,Castilla y León,,,ES-07050375,ES-05,ES-07
ES,07050381,050381,05,07,Bonilla de la Sierra,ávila,Castilla y León,,,ES-07050381,ES-05,ES-07
ES,07050394,050394,05,07,Brabos,ávila,Castilla y León,,,ES-07050394,ES-05,ES-07
ES,07050408,050408,05,07,Bularros,ávila,Castilla y León,,,ES-07050408,ES-05,ES-07
ES,07050415,050415,05,07,Burgohondo,ávila,Castilla y León,,,ES-07050415,ES-05,ES-07
ES,07050420,050420,05,07,Cabezas de Alambre,ávila,Castilla y León,,,ES-07050420,ES-05,ES-07
ES,07050436,050436,05,07,Cabezas del Pozo,ávila,Castilla y León,,,ES-07050436,ES-05,ES-07
ES,07050441,050441,05,07,Cabezas del Villar,ávila,Castilla y León,,,ES-07050441,ES-05,ES-07
ES,07050454,050454,05,07,Cabizuela,ávila,Castilla y León,,,ES-07050454,ES-05,ES-07
ES,07050467,050467,05,07,Canales,ávila,Castilla y León,,,ES-07050467,ES-05,ES-07
ES,07050473,050473,05,07,Candeleda,ávila,Castilla y León,,,ES-07050473,ES-05,ES-07
ES,07050489,050489,05,07,Cantiveros,ávila,Castilla y León,,,ES-07050489,ES-05,ES-07
ES,07050492,050492,05,07,Cardeñosa,ávila,Castilla y León,,,ES-07050492,ES-05,ES-07
ES,07050512,050512,05,07,"Carrera, La",ávila,Castilla y León,,,ES-07050512,ES-05,ES-07
ES,07050527,050527,05,07,Casas del Puerto,ávila,Castilla y León,,,ES-07050527,ES-05,ES-07
ES,07050533,050533,05,07,Casasola,ávila,Castilla y León,,,ES-07050533,ES-05,ES-07
ES,07050548,050548,05,07,Casavieja,ávila,Castilla y León,,,ES-07050548,ES-05,ES-07
ES,07050551,050551,05,07,Casillas,ávila,Castilla y León,,,ES-07050551,ES-05,ES-07
ES,07050564,050564,05,07,Castellanos de Zapardiel,ávila,Castilla y León,,,ES-07050564,ES-05,ES-07
ES,07050570,050570,05,07,Cebreros,ávila,Castilla y León,,,ES-07050570,ES-05,ES-07
ES,07050586,050586,05,07,Cepeda la Mora,ávila,Castilla y León,,,ES-07050586,ES-05,ES-07
ES,07050678,050678,05,07,Chamartín,ávila,Castilla y León,,,ES-07050678,ES-05,ES-07
ES,07050599,050599,05,07,Cillán,ávila,Castilla y León,,,ES-07050599,ES-05,ES-07
ES,07050603,050603,05,07,Cisla,ávila,Castilla y León,,,ES-07050603,ES-05,ES-07
ES,07050610,050610,05,07,"Colilla, La",ávila,Castilla y León,,,ES-07050610,ES-05,ES-07
ES,07050625,050625,05,07,Collado de Contreras,ávila,Castilla y León,,,ES-07050625,ES-05,ES-07
ES,07050631,050631,05,07,Collado del Mirón,ávila,Castilla y León,,,ES-07050631,ES-05,ES-07
ES,07050646,050646,05,07,Constanzana,ávila,Castilla y León,,,ES-07050646,ES-05,ES-07
ES,07050659,050659,05,07,Crespos,ávila,Castilla y León,,,ES-07050659,ES-05,ES-07
ES,07050662,050662,05,07,Cuevas del Valle,ávila,Castilla y León,,,ES-07050662,ES-05,ES-07
ES,07059035,059035,05,07,Diego del Carpio,ávila,Castilla y León,,,ES-07059035,ES-05,ES-07
ES,07050697,050697,05,07,Donjimeno,ávila,Castilla y León,,,ES-07050697,ES-05,ES-07
ES,07050701,050701,05,07,Donvidas,ávila,Castilla y León,,,ES-07050701,ES-05,ES-07
ES,07050723,050723,05,07,Espinosa de los Caballeros,ávila,Castilla y León,,,ES-07050723,ES-05,ES-07
ES,07050739,050739,05,07,Flores de Ávila,ávila,Castilla y León,,,ES-07050739,ES-05,ES-07
ES,07050744,050744,05,07,Fontiveros,ávila,Castilla y León,,,ES-07050744,ES-05,ES-07
ES,07050757,050757,05,07,Fresnedilla,ávila,Castilla y León,,,ES-07050757,ES-05,ES-07
ES,07050760,050760,05,07,"Fresno, El",ávila,Castilla y León,,,ES-07050760,ES-05,ES-07
ES,07050776,050776,05,07,Fuente el Saúz,ávila,Castilla y León,,,ES-07050776,ES-05,ES-07
ES,07050782,050782,05,07,Fuentes de Año,ávila,Castilla y León,,,ES-07050782,ES-05,ES-07
ES,07050795,050795,05,07,Gallegos de Altamiros,ávila,Castilla y León,,,ES-07050795,ES-05,ES-07
ES,07050809,050809,05,07,Gallegos de Sobrinos,ávila,Castilla y León,,,ES-07050809,ES-05,ES-07
ES,07050816,050816,05,07,Garganta del Villar,ávila,Castilla y León,,,ES-07050816,ES-05,ES-07
ES,07050821,050821,05,07,Gavilanes,ávila,Castilla y León,,,ES-07050821,ES-05,ES-07
ES,07050837,050837,05,07,Gemuño,ávila,Castilla y León,,,ES-07050837,ES-05,ES-07
ES,07050855,050855,05,07,Gil García,ávila,Castilla y León,,,ES-07050855,ES-05,ES-07
ES,07050842,050842,05,07,Gilbuena,ávila,Castilla y León,,,ES-07050842,ES-05,ES-07
ES,07050868,050868,05,07,Gimialcón,ávila,Castilla y León,,,ES-07050868,ES-05,ES-07
ES,07050874,050874,05,07,Gotarrendura,ávila,Castilla y León,,,ES-07050874,ES-05,ES-07
ES,07050880,050880,05,07,Grandes y San Martín,ávila,Castilla y León,,,ES-07050880,ES-05,ES-07
ES,07050893,050893,05,07,Guisando,ávila,Castilla y León,,,ES-07050893,ES-05,ES-07
ES,07050907,050907,05,07,Gutierre-Muñoz,ávila,Castilla y León,,,ES-07050907,ES-05,ES-07
ES,07050929,050929,05,07,Hernansancho,ávila,Castilla y León,,,ES-07050929,ES-05,ES-07
ES,07050935,050935,05,07,Herradón de Pinares,ávila,Castilla y León,,,ES-07050935,ES-05,ES-07
ES,07050940,050940,05,07,Herreros de Suso,ávila,Castilla y León,,,ES-07050940,ES-05,ES-07
ES,07050953,050953,05,07,Higuera de las Dueñas,ávila,Castilla y León,,,ES-07050953,ES-05,ES-07
ES,07050966,050966,05,07,"Hija de Dios, La",ávila,Castilla y León,,,ES-07050966,ES-05,ES-07
ES,07050972,050972,05,07,"Horcajada, La",ávila,Castilla y León,,,ES-07050972,ES-05,ES-07
ES,07050991,050991,05,07,Horcajo de las Torres,ávila,Castilla y León,,,ES-07050991,ES-05,ES-07
ES,07051005,051005,05,07,"Hornillo, El",ávila,Castilla y León,,,ES-07051005,ES-05,ES-07
ES,07051027,051027,05,07,"Hoyo de Pinares, El",ávila,Castilla y León,,,ES-07051027,ES-05,ES-07
ES,07051012,051012,05,07,Hoyocasero,ávila,Castilla y León,,,ES-07051012,ES-05,ES-07
ES,07051033,051033,05,07,Hoyorredondo,ávila,Castilla y León,,,ES-07051033,ES-05,ES-07
ES,07051064,051064,05,07,Hoyos de Miguel Muñoz,ávila,Castilla y León,,,ES-07051064,ES-05,ES-07
ES,07051048,051048,05,07,Hoyos del Collado,ávila,Castilla y León,,,ES-07051048,ES-05,ES-07
ES,07051051,051051,05,07,Hoyos del Espino,ávila,Castilla y León,,,ES-07051051,ES-05,ES-07
ES,07051070,051070,05,07,Hurtumpascual,ávila,Castilla y León,,,ES-07051070,ES-05,ES-07
ES,07051086,051086,05,07,Junciana,ávila,Castilla y León,,,ES-07051086,ES-05,ES-07
ES,07051099,051099,05,07,Langa,ávila,Castilla y León,,,ES-07051099,ES-05,ES-07
ES,07051103,051103,05,07,Lanzahíta,ávila,Castilla y León,,,ES-07051103,ES-05,ES-07
ES,07051131,051131,05,07,"Llanos de Tormes, Los",ávila,Castilla y León,,,ES-07051131,ES-05,ES-07
ES,07051125,051125,05,07,"Losar del Barco, El",ávila,Castilla y León,,,ES-07051125,ES-05,ES-07
ES,07051146,051146,05,07,Madrigal de las Altas Torres,ávila,Castilla y León,,,ES-07051146,ES-05,ES-07
ES,07051159,051159,05,07,Maello,ávila,Castilla y León,,,ES-07051159,ES-05,ES-07
ES,07051162,051162,05,07,Malpartida de Corneja,ávila,Castilla y León,,,ES-07051162,ES-05,ES-07
ES,07051178,051178,05,07,Mamblas,ávila,Castilla y León,,,ES-07051178,ES-05,ES-07
ES,07051184,051184,05,07,Mancera de Arriba,ávila,Castilla y León,,,ES-07051184,ES-05,ES-07
ES,07051197,051197,05,07,Manjabálago y Ortigosa de Rioalmar,ávila,Castilla y León,,,ES-07051197,ES-05,ES-07
ES,07051201,051201,05,07,Marlín,ávila,Castilla y León,,,ES-07051201,ES-05,ES-07
ES,07051218,051218,05,07,Martiherrero,ávila,Castilla y León,,,ES-07051218,ES-05,ES-07
