id_municipio,lat,lon,osm_id,osm_type,osm_query_usada,osm_pass
07241823,42.3943465,-6.0200038,341712,relation,"Valderrey, león, Castilla y León, España",pass_1
07241839,42.8244936,-4.9807602,343477,relation,"Valderrueda, león, Castilla y León, España",pass_1
07241844,42.7213770,-5.9518021,341718,relation,"Valdesamario, león, Castilla y León, España",pass_1
07241876,42.4195695,-5.6202669,341717,relation,"Valdevimbre, león, Castilla y León, España",pass_1
07241882,42.2936047,-5.5188832,341722,relation,"Valencia de Don Juan, león, Castilla y León, España",pass_1
07240362,42.8379868,-6.7539287,342763,relation,"Valle de Ancares, león, Castilla y León, España",pass_1
07241916,42.3560442,-5.2116954,345955,relation,"Vallecillo, león, Castilla y León, España",pass_1
07241895,42.5684883,-5.6833212,341723,relation,"Valverde de la Virgen, león, Castilla y León, España",pass_1
07241909,42.3039103,-5.3004313,345956,relation,"Valverde-Enrique, león, Castilla y León, España",pass_1
07241937,42.3529649,-5.8825216,277789149,node,"Vecilla, La, león, Castilla y León, España",pass_1
07241968,42.7265754,-6.6544374,345962,relation,"Vega de Espinareda, león, Castilla y León, España",pass_1
07241974,42.4812545,-5.5330270,345961,relation,"Vega de Infanzones, león, Castilla y León, España",pass_1
07241980,42.6644368,-6.9454103,345964,relation,"Vega de Valcarce, león, Castilla y León, España",pass_1
07241942,42.8860413,-5.5344461,345960,relation,"Vegacervera, león, Castilla y León, España",pass_1
07241993,42.8187806,-5.3322752,345963,relation,"Vegaquemada, león, Castilla y León, España",pass_1
07242014,42.6837669,-5.3652609,345866,relation,"Vegas del Condado, león, Castilla y León, España",pass_1
07242029,42.9388713,-6.3183421,345868,relation,"Villablino, león, Castilla y León, España",pass_1
07242035,42.2460378,-5.4467541,345867,relation,"Villabraz, león, Castilla y León, España",pass_1
07242053,42.5172921,-5.7668042,345869,relation,"Villadangos del Páramo, león, Castilla y León, España",pass_1
07242072,42.2697632,-5.5687703,345871,relation,"Villademor de la Vega, león, Castilla y León, España",pass_1
07242091,42.6055830,-6.8111675,345873,relation,"Villafranca del Bierzo, león, Castilla y León, España",pass_1
07242105,42.6423627,-6.1627847,341618,relation,"Villagatón, león, Castilla y León, España",pass_1
07242112,42.1797917,-5.5927195,341619,relation,"Villamandos, león, Castilla y León, España",pass_1
07249017,42.9832524,-5.6950756,342997,relation,"Villamanín, león, Castilla y León, España",pass_1
07242127,42.3221133,-5.5833776,341616,relation,"Villamañán, león, Castilla y León, España",pass_1
07242133,42.5685922,-5.0597077,341617,relation,"Villamartín de Don Sancho, león, Castilla y León, España",pass_1
07242148,42.5624519,-6.0246299,341622,relation,"Villamejil, león, Castilla y León, España",pass_1
07242151,42.4275108,-5.0486930,341623,relation,"Villamol, león, Castilla y León, España",pass_1
07242164,42.3094531,-5.9963080,341620,relation,"Villamontán de la Valduerna, león, Castilla y León, España",pass_1
07242170,42.3969238,-5.3011836,341621,relation,"Villamoratiel de las Matas, león, Castilla y León, España",pass_1
07242186,42.4727603,-5.4809076,341624,relation,"Villanueva de las Manzanas, león, Castilla y León, España",pass_1
07242199,42.5005498,-6.0580907,341625,relation,"Villaobispo de Otero, león, Castilla y León, España",pass_1
07249022,42.1880265,-5.5308832,342994,relation,"Villaornate y Castro, león, Castilla y León, España",pass_1
07242210,42.1446605,-5.5982594,346163,relation,"Villaquejida, león, Castilla y León, España",pass_1
07242225,42.6469775,-5.5596277,346162,relation,"Villaquilambre, león, Castilla y León, España",pass_1
07242231,42.4455010,-5.9040383,346161,relation,"Villarejo de Órbigo, león, Castilla y León, España",pass_1
07242246,42.4712672,-5.9089969,346160,relation,"Villares de Órbigo, león, Castilla y León, España",pass_1
07242259,42.5320730,-5.4128322,346159,relation,"Villasabariego, león, Castilla y León, España",pass_1
07242262,42.5610408,-5.0475167,346158,relation,"Villaselán, león, Castilla y León, España",pass_1
07242278,42.5185496,-5.4871978,346157,relation,"Villaturiel, león, Castilla y León, España",pass_1
07242284,42.3614809,-5.8543941,346156,relation,"Villazala, león, Castilla y León, España",pass_1
07242297,42.5356705,-4.9644971,346155,relation,"Villazanzo de Valderaduey, león, Castilla y León, España",pass_1
07242301,42.2719681,-5.7364405,341919,relation,"Zotes del Páramo, león, Castilla y León, España",pass_1
09250019,42.1614592,1.0923357,348145,relation,"Abella de la Conca, lleida, Cataluña, España",pass_1
09250024,42.0000405,0.7632134,348146,relation,"Àger, lleida, Cataluña, España",pass_1
09250030,41.7870760,1.0985119,348147,relation,"Agramunt, lleida, Cataluña, España",pass_1
09250387,41.4939531,0.4591083,343316,relation,"Aitona, lleida, Cataluña, España",pass_1
09250045,41.6215445,0.7303851,1462893637,way,"Alamús, Els, lleida, Cataluña, España",pass_1
09250058,42.3219118,1.5170869,348142,relation,"Alàs i Cerc, lleida, Cataluña, España",pass_1
09250061,41.4484830,0.7389506,348143,relation,"Albagés, L', lleida, Cataluña, España",pass_1
09250077,41.5733194,0.6059163,348144,relation,"Albatàrrec, lleida, Cataluña, España",pass_1
09250083,41.7513409,0.6591801,348148,relation,"Albesa, lleida, Cataluña, España",pass_1
09250096,41.4234389,0.9384768,348149,relation,"Albi, L', lleida, Cataluña, España",pass_1
09250100,41.4811336,0.6167568,343633,relation,"Alcanó, lleida, Cataluña, España",pass_1
09250117,41.5632578,0.5240396,343632,relation,"Alcarràs, lleida, Cataluña, España",pass_1
09250122,41.6472222,0.6944444,343631,relation,"Alcoletge, lleida, Cataluña, España",pass_1
09250138,41.8319289,0.5703358,343630,relation,"Alfarràs, lleida, Cataluña, España",pass_1
09250143,41.5214162,0.6200114,343637,relation,"Alfés, lleida, Cataluña, España",pass_1
09250156,41.8150500,0.6384169,343636,relation,"Algerri, lleida, Cataluña, España",pass_1
09250169,41.7361463,0.5859330,343635,relation,"Alguaire, lleida, Cataluña, España",pass_1
09250175,42.5491240,1.3180552,343634,relation,"Alins, lleida, Cataluña, España",pass_1
09250194,41.7294989,0.4404763,343629,relation,"Almacelles, lleida, Cataluña, España",pass_1
09250208,41.3053912,0.4236590,347866,relation,"Almatret, lleida, Cataluña, España",pass_1
09250215,41.7961026,0.5688317,347867,relation,"Almenar, lleida, Cataluña, España",pass_1
09250220,41.9124041,0.9607021,347864,relation,"Alòs de Balaguer, lleida, Cataluña, España",pass_1
09250236,41.6651189,0.5560656,347865,relation,"Alpicat, lleida, Cataluña, España",pass_1
09250241,42.6903552,1.0624833,347862,relation,"Alt Àneu, lleida, Cataluña, España",pass_1
09250273,41.6581289,1.0834165,347861,relation,"Anglesola, lleida, Cataluña, España",pass_1
09250292,41.5413249,0.9242319,347860,relation,"Arbeca, lleida, Cataluña, España",pass_1
09250313,42.7583345,0.7090562,343321,relation,"Arres, lleida, Cataluña, España",pass_1
09250328,42.3507602,1.5830268,343324,relation,"Arsèguel, lleida, Cataluña, España",pass_1
09250334,41.5528050,0.7034622,343323,relation,"Artesa de Lleida, lleida, Cataluña, España",pass_1
09250349,41.8962914,1.0471121,343318,relation,"Artesa de Segre, lleida, Cataluña, España",pass_1
09250365,41.4954431,0.6725123,343320,relation,"Aspa, lleida, Cataluña, España",pass_1
09250371,41.9286777,0.8003304,188646708,way,"Avellanes i Santa Linya, Les, lleida, Cataluña, España",pass_1
09250390,42.3386268,1.0139824,343315,relation,"Baix Pallars, lleida, Cataluña, España",pass_1
09250404,41.7896408,0.8050711,339817,relation,"Balaguer, lleida, Cataluña, España",pass_1
09250411,41.6777676,1.0164683,339818,relation,"Barbens, lleida, Cataluña, España",pass_1
09250426,41.9278455,1.1982641,6155619344,node,"Baronia de Rialb, La, Cataluña, España",pass_1
09250447,42.0062092,1.2960417,339821,relation,"Bassella, lleida, Cataluña, España",pass_1
09250450,42.8347635,0.7158147,339822,relation,"Bausen, lleida, Cataluña, España",pass_1
09250463,41.5608943,1.0165748,339823,relation,"Belianes, lleida, Cataluña, España",pass_1
09251706,41.3372673,0.7361281,342830,relation,"Bellaguarda, lleida, Cataluña, España",pass_1
09250479,41.7589072,0.9045370,339824,relation,"Bellcaire d'Urgell, lleida, Cataluña, España",pass_1
09250485,41.6306236,0.7785425,339815,relation,"Bell-lloc d'Urgell, lleida, Cataluña, España",pass_1
09250498,41.7741855,0.9519865,339816,relation,"Bellmunt d'Urgell, lleida, Cataluña, España",pass_1
09250501,41.6254383,1.0117111,344262,relation,"Bellpuig, lleida, Cataluña, España",pass_1
09250518,42.3702061,1.7745202,344261,relation,"Bellver de Cerdanya, lleida, Cataluña, España",pass_1
09250523,41.6721394,0.8176989,344260,relation,"Bellvís, lleida, Cataluña, España",pass_1
09250539,41.6957038,0.6327181,344259,relation,"Benavent de Segrià, lleida, Cataluña, España",pass_1
09250557,41.8419229,1.3579097,344258,relation,"Biosca, lleida, Cataluña, España",pass_1
09250576,42.4493223,0.7101664,12526572919,node,"Bòrdes, Es, lleida, Cataluña, España",pass_1
09250582,41.5214072,0.8779098,5451675809,node,"Borges Blanques, Les, lleida, Cataluña, España",pass_1
09250595,42.7859893,0.6931200,344254,relation,"Bossòst, lleida, Cataluña, España",pass_1
09250560,41.3269404,0.6386632,344257,relation,"Bovera, lleida, Cataluña, España",pass_1
09250609,41.8516398,1.2165622,339498,relation,"Cabanabona, lleida, Cataluña, España",pass_1
09250616,42.2391689,1.2469615,339499,relation,"Cabó, lleida, Cataluña, España",pass_1
09250621,41.8756649,0.8778945,339495,relation,"Camarasa, lleida, Cataluña, España",pass_1
09250637,42.8382496,0.7399836,339496,relation,"Canejan, lleida, Cataluña, España",pass_1
09259046,42.1209291,0.7966290,341309,relation,"Castell de Mur, lleida, Cataluña, España",pass_1
09250642,42.0226620,1.4161208,339501,relation,"Castellar de la Ribera, lleida, Cataluña, España",pass_1
09250674,41.4980663,0.7663389,339500,relation,"Castelldans, lleida, Cataluña, España",pass_1
09250680,41.6468732,0.9700315,339502,relation,"Castellnou de Seana, lleida, Cataluña, España",pass_1
09250693,41.8195348,0.7284574,339503,relation,"Castelló de Farfanya, lleida, Cataluña, España",pass_1
09250707,41.7461952,0.9885816,343954,relation,"Castellserà, lleida, Cataluña, España",pass_1
09250714,42.3251075,1.6057884,806404079,node,"Cava, lleida, Cataluña, España",pass_1
09250729,41.6730667,1.2729426,343956,relation,"Cervera, lleida, Cataluña, España",pass_1
09250735,41.4250960,0.8603483,343955,relation,"Cervià de les Garrigues, lleida, Cataluña, España",pass_1
09250740,41.5613952,1.1393955,343958,relation,"Ciutadilla, lleida, Cataluña, España",pass_1
09250753,41.9337762,1.6255629,343957,relation,"Clariana de Cardener, lleida, Cataluña, España",pass_1
09250766,41.4647391,0.6969342,1630327801,node,"Cogul, El, lleida, Cataluña, España",pass_1
09250772,42.1739087,1.3161338,343959,relation,"Coll de Nargó, lleida, Cataluña, España",pass_1
09251636,42.1758114,1.5914256,1460478988,node,"Coma i la Pedra, La, lleida, Cataluña, España",pass_1
09251615,42.2310615,1.0565329,346989,relation,"Conca de Dalt, lleida, Cataluña, España",pass_1
09250788,41.6905677,0.6930804,343962,relation,"Corbins, lleida, Cataluña, España",pass_1
09250791,41.8526897,0.9587685,343961,relation,"Cubells, lleida, Cataluña, España",pass_1
09250812,41.4958498,1.0039347,346870,relation,"Espluga Calba, L', lleida, Cataluña, España",pass_1
09250827,42.5762878,1.0884847,346871,relation,"Espot, lleida, Cataluña, España",pass_1
09250886,42.3750366,1.5237335,346865,relation,"Estamariu, lleida, Cataluña, España",pass_1
09250851,41.6918538,1.3782786,346867,relation,"Estaràs, lleida, Cataluña, España",pass_1
09250864,42.6274685,1.1228821,346868,relation,"Esterri d'Àneu, lleida, Cataluña, España",pass_1
09250870,42.5924733,1.2620454,346869,relation,"Esterri de Cardós, lleida, Cataluña, España",pass_1
09250899,42.4969344,1.2725500,346866,relation,"Farrera, lleida, Cataluña, España",pass_1
09259084,42.2068675,1.3889096,341320,relation,"Fígols i Alinyà, lleida, Cataluña, España",pass_1
09250925,41.5041723,0.9244190,5451678226,node,"Floresta, La, lleida, Cataluña, España",pass_1
09250931,41.6342812,0.8739685,342358,relation,"Fondarella, lleida, Cataluña, España",pass_1
09250946,41.8768690,1.0131802,342362,relation,"Foradada, lleida, Cataluña, España",pass_1
09250962,41.6976227,1.0034297,203760660,way,"Fuliola, La, lleida, Cataluña, España",pass_1
09250978,41.4634427,1.0244060,342360,relation,"Fulleda, lleida, Cataluña, España",pass_1
09250984,42.1233770,0.9202116,342364,relation,"Gavet de la Conca, lleida, Cataluña, España",pass_1
09259123,41.6714077,0.3842872,345920,relation,"Gimenells i el Pla de la Font, lleida, Cataluña, España",pass_1
09250997,41.6331288,0.9321508,342363,relation,"Golmés, lleida, Cataluña, España",pass_1
09251001,42.2365129,1.6605511,346074,relation,"Gósol, lleida, Cataluña, España",pass_1
09251018,41.5989267,0.6416972,84011972,way,"Granadella, La, lleida, Cataluña, España",pass_1
09251023,41.4194158,0.3559571,231610555,way,"Granja d'Escarp, La, lleida, Cataluña, España",pass_1
09251039,41.6485431,1.2236395,346075,relation,"Granyanella, lleida, Cataluña, España",pass_1
09251057,41.4329666,0.6491956,346071,relation,"Granyena de les Garrigues, lleida, Cataluña, España",pass_1
09251044,41.6238745,1.2461381,346072,relation,"Granyena de Segarra, lleida, Cataluña, España",pass_1
09251095,41.5646664,1.1834968,346070,relation,"Guimerà, lleida, Cataluña, España",pass_1
09259031,42.5899473,1.1349055,491063119,way,"Guingueta d'Àneu, La, lleida, Cataluña, España",pass_1
09251109,41.7852420,1.2890320,341814,relation,"Guissona, lleida, Cataluña, España",pass_1
09251116,42.1435607,1.6678083,341815,relation,"Guixers, lleida, Cataluña, España",pass_1
09251155,42.1290793,1.0046633,341807,relation,"Isona i Conca Dellà, lleida, Cataluña, España",pass_1
09251121,41.8499999,0.5860625,341808,relation,"Ivars de Noguera, lleida, Cataluña, España",pass_1
09251137,41.6809224,0.9861140,341809,relation,"Ivars d'Urgell, lleida, Cataluña, España",pass_1
09251142,41.7720734,1.3949562,341806,relation,"Ivorra, lleida, Cataluña, España",pass_1
09259101,42.2449099,1.5879768,345922,relation,"Josa i Tuixén, lleida, Cataluña, España",pass_1
09251180,41.3715158,0.7753498,341804,relation,"Juncosa, lleida, Cataluña, España",pass_1
09251193,41.5485218,0.8245593,341805,relation,"Juneda, lleida, Cataluña, España",pass_1
09251214,42.8126854,0.7118311,346338,relation,"Les, lleida, Cataluña, España",pass_1
09251229,41.7104501,0.9037626,346337,relation,"Linyola, lleida, Cataluña, España",pass_1
09251235,42.6209464,1.2494301,346336,relation,"Lladorre, lleida, Cataluña, España",pass_1
09251240,42.0447340,1.5081550,346349,relation,"Lladurs, lleida, Cataluña, España",pass_1
09251253,41.3745721,0.5500271,346348,relation,"Llardecans, lleida, Cataluña, España",pass_1
09251266,42.4957479,1.2105190,346347,relation,"Llavorsí, lleida, Cataluña, España",pass_1
09251207,41.6147605,0.6267842,346345,relation,"Lleida, lleida, Cataluña, España",pass_1
09251272,42.3903804,1.6875851,346346,relation,"Lles de Cerdanya, lleida, Cataluña, España",pass_1
09251288,42.0750605,0.9158500,346334,relation,"Llimiana, lleida, Cataluña, España",pass_1
09251291,41.9509343,1.4723539,346333,relation,"Llobera, lleida, Cataluña, España",pass_1
09251333,41.3640737,0.5053309,342141,relation,"Maials, lleida, Cataluña, España",pass_1
09251305,41.5505618,1.0396632,342138,relation,"Maldà, lleida, Cataluña, España",pass_1
09251312,41.4591786,0.3596468,342139,relation,"Massalcoreig, lleida, Cataluña, España",pass_1
09251327,41.7970722,1.3103274,342140,relation,"Massoteres, lleida, Cataluña, España",pass_1
09251348,41.7300771,0.7438658,342133,relation,"Menàrguens, lleida, Cataluña, España",pass_1
09251351,41.6049685,0.8801705,342134,relation,"Miralcamp, lleida, Cataluña, España",pass_1
09251370,41.6298226,0.8937727,342137,relation,"Mollerussa, lleida, Cataluña, España",pass_1
09251364,41.7856121,1.5437891,7911940813,node,"Molsosa, La, lleida, Cataluña, España",pass_1
09251399,42.3229253,1.6931213,342143,relation,"Montellà i Martinet, lleida, Cataluña, España",pass_1
09251403,42.3957216,1.3376396,346681,relation,"Montferrer i Castellbò, lleida, Cataluña, España",pass_1
09251386,41.7999989,0.9614340,342142,relation,"Montgai, lleida, Cataluña, España",pass_1
