id_actividad,id_pais,id_ccaa,id_provincia,año,mes,categoria,producto,subcategoria,comunidad_autonoma,provincia,gasto_total_promedio,precio_medio_entrada_promedio,valoracion_por_categoria_promedio,valoracion_general_promedio,total_opiniones_categoria_promedio,hay_valoracion
3466,ES,12,15,2024,10,paisaje naturaleza,actividades,actividades infantiles,galicia,a coruna,152768.0,682.0,4.39,4.21,18974,True
3467,ES,04,07,2024,10,paisaje naturaleza,actividades,actividades infantiles,illes balears,illes balears,226666.73,1280.73,4.42,4.33,203636,True
3468,ES,16,01,2024,10,paisaje naturaleza,actividades,actividades infantiles,pais vasco,araba/alava,13027.5,257.5,4.66,4.41,11468,True
3469,ES,16,48,2024,10,paisaje naturaleza,actividades,actividades infantiles,pais vasco,bizkaia,37010.0,520.67,4.38,4.31,7925,True
3470,ES,16,20,2024,10,paisaje naturaleza,actividades,actividades infantiles,pais vasco,gipuzkoa,372842.0,554.0,4.61,4.41,26976,True
3471,ES,03,33,2024,10,paisaje naturaleza,actividades,actividades infantiles,principado de asturias,asturias,108406.0,809.0,4.42,4.35,44006,True
3472,ES,14,30,2024,10,paisaje naturaleza,actividades,actividades infantiles,region de murcia,murcia,75284.0,1058.0,4.4,4.2,2633,True
3473,ES,01,18,2024,10,servicios,actividades,cursos,andalucia,granada,1076.0,538.0,4.47,4.37,1868,True
3474,ES,01,23,2024,10,servicios,actividades,cursos,andalucia,jaen,3500.0,500.0,4.34,4.33,84,True
3475,ES,01,29,2024,10,servicios,actividades,cursos,andalucia,malaga,2466.0,1233.0,4.62,4.43,51898,True
3476,ES,01,41,2024,10,servicios,actividades,cursos,andalucia,sevilla,35824.5,1544.0,4.06,4.34,4859,True
3477,ES,02,22,2024,10,servicios,actividades,cursos,aragon,huesca,400.0,100.0,4.88,4.25,533,True
3478,ES,05,35,2024,10,servicios,actividades,cursos,canarias,las palmas,540.0,90.0,3.72,4.28,2863,True
3479,ES,05,38,2024,10,servicios,actividades,cursos,canarias,santa cruz de tenerife,2316.0,403.5,3.86,4.26,3753,True
3480,ES,07,47,2024,10,servicios,actividades,cursos,castilla y leon,valladolid,38793.5,13651.5,2.7,4.06,292,True
3481,ES,09,08,2024,10,servicios,actividades,cursos,cataluna,barcelona,261212.0,1638.25,4.03,4.05,159935,True
3482,ES,09,17,2024,10,servicios,actividades,cursos,cataluna,girona,100.0,100.0,3.82,4.24,1146,True
3483,ES,13,28,2024,10,servicios,actividades,cursos,comunidad de madrid,madrid,653292.33,1737.0,3.92,4.1,42370,True
3484,ES,10,03,2024,10,servicios,actividades,cursos,comunitat valenciana,alicante/alacant,400.0,100.0,3.73,4.28,29657,True
3485,ES,10,46,2024,10,servicios,actividades,cursos,comunitat valenciana,valencia/valencia,2322.0,258.0,4.56,4.15,7124,True
3486,ES,12,36,2024,10,servicios,actividades,cursos,galicia,pontevedra,45685.0,9137.0,4.14,4.17,1424,True
3487,ES,04,07,2024,10,servicios,actividades,cursos,illes balears,illes balears,346083.0,3504.2,4.23,4.33,46354,True
3488,ES,16,48,2024,10,servicios,actividades,cursos,pais vasco,bizkaia,2509.5,275.5,4.03,4.31,13509,True
3489,ES,16,20,2024,10,servicios,actividades,cursos,pais vasco,gipuzkoa,9499.0,1357.0,3.84,4.41,140,True
3490,ES,14,30,2024,10,servicios,actividades,cursos,region de murcia,murcia,500.0,250.0,2.83,4.2,6,True
3491,ES,01,04,2024,10,paisaje naturaleza,actividades,deportes y aventuras,andalucia,almeria,250.0,250.0,4.32,4.19,23376,True
3492,ES,01,11,2024,10,paisaje naturaleza,actividades,deportes y aventuras,andalucia,cadiz,111102.0,1102.0,4.27,4.26,12350,True
3493,ES,01,18,2024,10,paisaje naturaleza,actividades,deportes y aventuras,andalucia,granada,2649.5,2649.5,4.52,4.37,18492,True
3494,ES,01,29,2024,10,paisaje naturaleza,actividades,deportes y aventuras,andalucia,malaga,8246.0,1178.0,4.44,4.43,109648,True
3495,ES,01,41,2024,10,paisaje naturaleza,actividades,deportes y aventuras,andalucia,sevilla,1685.5,363.5,4.47,4.34,21476,True
3496,ES,02,50,2024,10,paisaje naturaleza,actividades,deportes y aventuras,aragon,zaragoza,114816.0,2944.0,4.36,4.21,5888,True
3497,ES,05,35,2024,10,paisaje naturaleza,actividades,deportes y aventuras,canarias,las palmas,151270.5,265.5,4.34,4.28,200378,True
3498,ES,05,38,2024,10,paisaje naturaleza,actividades,deportes y aventuras,canarias,santa cruz de tenerife,56589.0,1451.0,4.31,4.26,190067,True
3499,ES,08,02,2024,10,paisaje naturaleza,actividades,deportes y aventuras,castilla - la mancha,albacete,70831.0,2252.5,4.38,4.15,3169,True
3500,ES,08,16,2024,10,paisaje naturaleza,actividades,deportes y aventuras,castilla - la mancha,cuenca,1440.0,30.0,4.42,4.19,3251,True
3501,ES,07,24,2024,10,paisaje naturaleza,actividades,deportes y aventuras,castilla y leon,leon,177354.0,1002.0,4.52,4.21,4506,True
3502,ES,07,37,2024,10,paisaje naturaleza,actividades,deportes y aventuras,castilla y leon,salamanca,1320.0,825.0,4.39,4.17,3319,True
3503,ES,09,08,2024,10,paisaje naturaleza,actividades,deportes y aventuras,cataluna,barcelona,170968.67,1668.17,4.13,4.05,200444,True
3504,ES,09,17,2024,10,paisaje naturaleza,actividades,deportes y aventuras,cataluna,girona,3300.0,150.0,4.38,4.24,61683,True
3505,ES,09,43,2024,10,paisaje naturaleza,actividades,deportes y aventuras,cataluna,tarragona,4931.33,1210.33,4.26,4.2,33701,True
3506,ES,13,28,2024,10,paisaje naturaleza,actividades,deportes y aventuras,comunidad de madrid,madrid,187870.0,532.33,4.19,4.1,121795,True
3507,ES,15,31,2024,10,paisaje naturaleza,actividades,deportes y aventuras,comunidad foral de navarra,navarra,1030161.0,1643.0,4.33,4.23,7007,True
3508,ES,10,03,2024,10,paisaje naturaleza,actividades,deportes y aventuras,comunitat valenciana,alicante/alacant,225080.25,1623.0,4.36,4.28,82424,True
3509,ES,10,46,2024,10,paisaje naturaleza,actividades,deportes y aventuras,comunitat valenciana,valencia/valencia,24273.0,4185.0,4.23,4.15,90776,True
3510,ES,11,06,2024,10,paisaje naturaleza,actividades,deportes y aventuras,extremadura,badajoz,12360.0,410.0,4.4,4.29,1116,True
3511,ES,11,10,2024,10,paisaje naturaleza,actividades,deportes y aventuras,extremadura,caceres,279202.0,1078.0,4.5,4.33,5814,True
3512,ES,12,15,2024,10,paisaje naturaleza,actividades,deportes y aventuras,galicia,a coruna,2250.0,50.0,4.39,4.21,18974,True
3513,ES,04,07,2024,10,paisaje naturaleza,actividades,deportes y aventuras,illes balears,illes balears,65470.0,1369.5,4.42,4.33,203636,True
3514,ES,16,01,2024,10,paisaje naturaleza,actividades,deportes y aventuras,pais vasco,araba/alava,16677.0,981.0,4.66,4.41,11468,True
3515,ES,16,48,2024,10,paisaje naturaleza,actividades,deportes y aventuras,pais vasco,bizkaia,330401.0,1714.5,4.38,4.31,7925,True
3516,ES,16,20,2024,10,paisaje naturaleza,actividades,deportes y aventuras,pais vasco,gipuzkoa,521808.0,3106.0,4.61,4.41,26976,True
3517,ES,14,30,2024,10,paisaje naturaleza,actividades,deportes y aventuras,region de murcia,murcia,17003.33,1136.67,4.4,4.2,2633,True
3518,ES,01,11,2024,10,comida y bebida,actividades,gastronomia,andalucia,cadiz,1300.0,100.0,4.57,4.26,47,True
3519,ES,01,29,2024,10,comida y bebida,actividades,gastronomia,andalucia,malaga,510645.0,1731.0,4.84,4.43,1395,True
3520,ES,01,41,2024,10,comida y bebida,actividades,gastronomia,andalucia,sevilla,98745.0,681.0,4.76,4.34,8170,True
3521,ES,02,50,2024,10,comida y bebida,actividades,gastronomia,aragon,zaragoza,13625.0,125.0,4.03,4.21,35,True
3522,ES,05,38,2024,10,comida y bebida,actividades,gastronomia,canarias,santa cruz de tenerife,4251.0,490.5,4.31,4.26,72,True
3523,ES,08,02,2024,10,comida y bebida,actividades,gastronomia,castilla - la mancha,albacete,105357.0,1211.0,4.88,4.15,33,True
3524,ES,09,08,2024,10,comida y bebida,actividades,gastronomia,cataluna,barcelona,31127.0,1177.67,4.67,4.05,3911,True
3525,ES,09,17,2024,10,comida y bebida,actividades,gastronomia,cataluna,girona,22623.5,2027.0,4.57,4.24,183,True
3526,ES,13,28,2024,10,comida y bebida,actividades,gastronomia,comunidad de madrid,madrid,186529.5,2430.5,4.71,4.1,5856,True
3527,ES,10,03,2024,10,comida y bebida,actividades,gastronomia,comunitat valenciana,alicante/alacant,41760.0,1795.33,4.52,4.28,760,True
3528,ES,11,06,2024,10,comida y bebida,actividades,gastronomia,extremadura,badajoz,1520.0,80.0,0.0,0.0,0,False
3529,ES,12,15,2024,10,comida y bebida,actividades,gastronomia,galicia,a coruna,972.0,81.0,4.21,4.21,75,True
3530,ES,04,07,2024,10,comida y bebida,actividades,gastronomia,illes balears,illes balears,34149.5,199.0,4.86,4.33,2196,True
3531,ES,03,33,2024,10,comida y bebida,actividades,gastronomia,principado de asturias,asturias,480.0,80.0,4.33,4.35,124,True
3532,ES,01,18,2024,10,vida nocturna,espectaculos,cine,andalucia,granada,100634.0,1502.0,3.92,4.37,10900,True
3533,ES,01,29,2024,10,vida nocturna,espectaculos,cine,andalucia,malaga,464448.0,1968.0,4.3,4.43,56036,True
3534,ES,01,41,2024,10,vida nocturna,espectaculos,cine,andalucia,sevilla,196413.0,597.0,4.05,4.34,39053,True
3535,ES,02,50,2024,10,vida nocturna,espectaculos,cine,aragon,zaragoza,25542.0,774.0,3.75,4.21,1614,True
3536,ES,05,35,2024,10,vida nocturna,espectaculos,cine,canarias,las palmas,3950.0,50.0,4.24,4.28,129544,True
3537,ES,05,38,2024,10,vida nocturna,espectaculos,cine,canarias,santa cruz de tenerife,4840.0,110.0,4.06,4.26,62671,True
3538,ES,08,02,2024,10,vida nocturna,espectaculos,cine,castilla - la mancha,albacete,10212.0,222.0,4.21,4.15,573,True
3539,ES,07,47,2024,10,vida nocturna,espectaculos,cine,castilla y leon,valladolid,918.0,612.0,4.01,4.06,1293,True
3540,ES,09,08,2024,10,vida nocturna,espectaculos,cine,cataluna,barcelona,103415.0,560.33,3.95,4.05,119743,True
3541,ES,09,17,2024,10,vida nocturna,espectaculos,cine,cataluna,girona,810.0,45.0,3.8,4.24,12856,True
3542,ES,13,28,2024,10,vida nocturna,espectaculos,cine,comunidad de madrid,madrid,17342.0,754.0,3.85,4.1,100430,True
3543,ES,10,03,2024,10,vida nocturna,espectaculos,cine,comunitat valenciana,alicante/alacant,99247.8,611.2,4.03,4.28,84389,True
3544,ES,04,07,2024,10,vida nocturna,espectaculos,cine,illes balears,illes balears,6617.0,509.0,4.12,4.33,122452,True
3545,ES,17,26,2024,10,vida nocturna,espectaculos,cine,la rioja,la rioja,1300.0,50.0,3.69,4.31,1866,True
3546,ES,16,20,2024,10,vida nocturna,espectaculos,cine,pais vasco,gipuzkoa,5586.0,296.67,4.14,4.41,5503,True
3547,ES,01,11,2024,10,otros,espectaculos,conferencias,andalucia,cadiz,200.0,100.0,4.12,4.26,284,True
3548,ES,01,29,2024,10,otros,espectaculos,conferencias,andalucia,malaga,31850.0,650.0,4.25,4.43,1156,True
3549,ES,01,41,2024,10,otros,espectaculos,conferencias,andalucia,sevilla,188568.0,1164.0,3.68,4.34,431,True
3550,ES,02,50,2024,10,otros,espectaculos,conferencias,aragon,zaragoza,300903.0,5279.0,3.75,4.21,158,True
3551,ES,05,35,2024,10,otros,espectaculos,conferencias,canarias,las palmas,29868.0,262.0,4.32,4.28,176,True
3552,ES,08,13,2024,10,otros,espectaculos,conferencias,castilla - la mancha,ciudad real,342798.0,6014.0,4.21,4.29,156,True
3553,ES,07,40,2024,10,otros,espectaculos,conferencias,castilla y leon,segovia,539.0,49.0,4.22,4.07,248,True
3554,ES,09,08,2024,10,otros,espectaculos,conferencias,cataluna,barcelona,167847.5,2065.0,3.9,4.05,2019,True
3555,ES,09,25,2024,10,otros,espectaculos,conferencias,cataluna,lleida,3040.0,380.0,3.88,4.27,79,True
3556,ES,12,36,2024,10,otros,espectaculos,conferencias,galicia,pontevedra,849518.0,466.0,4.43,4.17,119,True
3557,ES,17,26,2024,10,otros,espectaculos,conferencias,la rioja,la rioja,252224.0,3941.0,4.09,4.31,363,True
3558,ES,01,04,2024,10,paisaje urbano,espectaculos,"cultura, teatro y danza",andalucia,almeria,307882.0,1888.25,4.25,4.19,14318,True
3559,ES,01,11,2024,10,paisaje urbano,espectaculos,"cultura, teatro y danza",andalucia,cadiz,47702.0,655.0,4.35,4.26,8809,True
3560,ES,01,14,2024,10,paisaje urbano,espectaculos,"cultura, teatro y danza",andalucia,cordoba,1141746.0,1369.0,4.3,4.29,93962,True
3561,ES,01,18,2024,10,paisaje urbano,espectaculos,"cultura, teatro y danza",andalucia,granada,579417.33,960.67,4.35,4.37,153042,True
3562,ES,01,23,2024,10,paisaje urbano,espectaculos,"cultura, teatro y danza",andalucia,jaen,4947.0,696.0,4.3,4.33,16236,True
3563,ES,01,29,2024,10,paisaje urbano,espectaculos,"cultura, teatro y danza",andalucia,malaga,631342.86,724.14,4.43,4.43,158253,True
3564,ES,01,41,2024,10,paisaje urbano,espectaculos,"cultura, teatro y danza",andalucia,sevilla,100252.0,456.75,4.41,4.34,218279,True
3565,ES,02,22,2024,10,paisaje urbano,espectaculos,"cultura, teatro y danza",aragon,huesca,19138.5,1057.0,4.12,4.25,10916,True
3566,ES,02,50,2024,10,paisaje urbano,espectaculos,"cultura, teatro y danza",aragon,zaragoza,1173300.0,641.0,4.34,4.21,41352,True
3567,ES,05,35,2024,10,paisaje urbano,espectaculos,"cultura, teatro y danza",canarias,las palmas,129507.45,760.91,4.27,4.28,51395,True
3568,ES,05,38,2024,10,paisaje urbano,espectaculos,"cultura, teatro y danza",canarias,santa cruz de tenerife,135232.12,800.38,4.28,4.26,66584,True
3569,ES,06,39,2024,10,paisaje urbano,espectaculos,"cultura, teatro y danza",cantabria,cantabria,31288.5,316.5,4.28,4.27,27507,True
3570,ES,08,02,2024,10,paisaje urbano,espectaculos,"cultura, teatro y danza",castilla - la mancha,albacete,488700.5,1024.5,4.09,4.15,3663,True
3571,ES,08,19,2024,10,paisaje urbano,espectaculos,"cultura, teatro y danza",castilla - la mancha,guadalajara,240.0,80.0,4.18,4.04,6159,True
3572,ES,08,45,2024,10,paisaje urbano,espectaculos,"cultura, teatro y danza",castilla - la mancha,toledo,209938.75,694.5,4.19,4.18,55769,True
3573,ES,07,05,2024,10,paisaje urbano,espectaculos,"cultura, teatro y danza",castilla y leon,avila,200.0,100.0,4.42,4.23,13407,True
3574,ES,07,24,2024,10,paisaje urbano,espectaculos,"cultura, teatro y danza",castilla y leon,leon,750.0,250.0,4.22,4.21,19169,True
3575,ES,07,37,2024,10,paisaje urbano,espectaculos,"cultura, teatro y danza",castilla y leon,salamanca,87210.33,537.33,4.24,4.17,31972,True
3576,ES,07,42,2024,10,paisaje urbano,espectaculos,"cultura, teatro y danza",castilla y leon,soria,2640.0,165.0,4.17,3.97,6300,True
3577,ES,07,47,2024,10,paisaje urbano,espectaculos,"cultura, teatro y danza",castilla y leon,valladolid,57195.12,719.88,4.14,4.06,13695,True
3578,ES,07,49,2024,10,paisaje urbano,espectaculos,"cultura, teatro y danza",castilla y leon,zamora,120.0,40.0,4.19,4.17,5872,True
3579,ES,09,08,2024,10,paisaje urbano,espectaculos,"cultura, teatro y danza",cataluna,barcelona,143720.62,906.88,4.07,4.05,732080,True
3580,ES,09,17,2024,10,paisaje urbano,espectaculos,"cultura, teatro y danza",cataluna,girona,21458.5,1168.5,4.24,4.24,50915,True
3581,ES,09,25,2024,10,paisaje urbano,espectaculos,"cultura, teatro y danza",cataluna,lleida,96156.0,550.5,4.29,4.27,7171,True
3582,ES,09,43,2024,10,paisaje urbano,espectaculos,"cultura, teatro y danza",cataluna,tarragona,289799.6,813.4,4.23,4.2,53439,True
3583,ES,13,28,2024,10,paisaje urbano,espectaculos,"cultura, teatro y danza",comunidad de madrid,madrid,44885.58,465.25,4.15,4.1,458466,True
3584,ES,10,03,2024,10,paisaje urbano,espectaculos,"cultura, teatro y danza",comunitat valenciana,alicante/alacant,108490.67,469.17,4.28,4.28,67888,True
3585,ES,10,12,2024,10,paisaje urbano,espectaculos,"cultura, teatro y danza",comunitat valenciana,castellon/castello,31834.0,1447.0,4.14,4.2,13212,True
3586,ES,10,46,2024,10,paisaje urbano,espectaculos,"cultura, teatro y danza",comunitat valenciana,valencia/valencia,3744193.17,1280.0,4.25,4.15,114505,True
3587,ES,11,06,2024,10,paisaje urbano,espectaculos,"cultura, teatro y danza",extremadura,badajoz,19704.2,364.0,4.26,4.29,18348,True
3588,ES,11,10,2024,10,paisaje urbano,espectaculos,"cultura, teatro y danza",extremadura,caceres,177765.0,726.0,4.31,4.33,23514,True
3589,ES,12,15,2024,10,paisaje urbano,espectaculos,"cultura, teatro y danza",galicia,a coruna,47192.75,563.25,4.26,4.21,50198,True
3590,ES,12,27,2024,10,paisaje urbano,espectaculos,"cultura, teatro y danza",galicia,lugo,1860.0,620.0,4.33,4.28,8872,True
3591,ES,12,36,2024,10,paisaje urbano,espectaculos,"cultura, teatro y danza",galicia,pontevedra,203742.0,882.0,4.07,4.17,15892,True
3592,ES,04,07,2024,10,paisaje urbano,espectaculos,"cultura, teatro y danza",illes balears,illes balears,172816.4,707.4,4.21,4.33,107418,True
3593,ES,17,26,2024,10,paisaje urbano,espectaculos,"cultura, teatro y danza",la rioja,la rioja,1516722.0,2694.0,4.29,4.31,11493,True
3594,ES,16,01,2024,10,paisaje urbano,espectaculos,"cultura, teatro y danza",pais vasco,araba/alava,202386.0,605.0,4.46,4.41,7811,True
3595,ES,16,48,2024,10,paisaje urbano,espectaculos,"cultura, teatro y danza",pais vasco,bizkaia,39996.67,890.33,4.38,4.31,56425,True
3596,ES,16,20,2024,10,paisaje urbano,espectaculos,"cultura, teatro y danza",pais vasco,gipuzkoa,27922.5,309.67,4.43,4.41,26949,True
3597,ES,03,33,2024,10,paisaje urbano,espectaculos,"cultura, teatro y danza",principado de asturias,asturias,120096.0,864.0,4.37,4.35,40762,True
3598,ES,14,30,2024,10,paisaje urbano,espectaculos,"cultura, teatro y danza",region de murcia,murcia,202681.33,1458.67,4.32,4.2,9308,True
3599,ES,01,41,2024,10,compras,espectaculos,ferias,andalucia,sevilla,6980.0,1396.0,3.84,4.34,7574,True
3600,ES,02,50,2024,10,compras,espectaculos,ferias,aragon,zaragoza,109193.0,5747.0,4.41,4.21,3119,True
3601,ES,07,40,2024,10,compras,espectaculos,ferias,castilla y leon,segovia,539.0,49.0,4.57,4.07,395,True
3602,ES,09,25,2024,10,compras,espectaculos,ferias,cataluna,lleida,3040.0,380.0,4.4,4.27,233,True
3603,ES,17,26,2024,10,compras,espectaculos,ferias,la rioja,la rioja,252224.0,3941.0,4.36,4.31,872,True
3604,ES,01,18,2024,10,paisaje urbano,espectaculos,museo y exposiciones,andalucia,granada,7128.0,1188.0,4.35,4.37,153042,True
3605,ES,01,29,2024,10,paisaje urbano,espectaculos,museo y exposiciones,andalucia,malaga,2000.0,400.0,4.43,4.43,158253,True
3606,ES,01,41,2024,10,paisaje urbano,espectaculos,museo y exposiciones,andalucia,sevilla,70807.5,737.5,4.41,4.34,218279,True
3607,ES,08,45,2024,10,paisaje urbano,espectaculos,museo y exposiciones,castilla - la mancha,toledo,53872.0,728.0,4.19,4.18,55769,True
3608,ES,07,37,2024,10,paisaje urbano,espectaculos,museo y exposiciones,castilla y leon,salamanca,6400.0,25.0,4.24,4.17,31972,True
3609,ES,09,08,2024,10,paisaje urbano,espectaculos,museo y exposiciones,cataluna,barcelona,109284.0,1301.0,4.07,4.05,732080,True
3610,ES,09,43,2024,10,paisaje urbano,espectaculos,museo y exposiciones,cataluna,tarragona,41744.0,2609.0,4.23,4.2,53439,True
3611,ES,04,07,2024,10,paisaje urbano,espectaculos,museo y exposiciones,illes balears,illes balears,1036.0,518.0,4.21,4.33,107418,True
3612,ES,16,48,2024,10,paisaje urbano,espectaculos,museo y exposiciones,pais vasco,bizkaia,80556.0,98.0,4.38,4.31,56425,True
3613,ES,01,04,2024,10,vida nocturna,espectaculos,musica,andalucia,almeria,1310934.75,2599.75,3.72,4.19,5362,True
3614,ES,01,11,2024,10,vida nocturna,espectaculos,musica,andalucia,cadiz,229223.14,1342.57,4.08,4.26,2343,True
3615,ES,01,14,2024,10,vida nocturna,espectaculos,musica,andalucia,cordoba,258645.5,1289.0,4.3,4.29,1908,True
3616,ES,01,18,2024,10,vida nocturna,espectaculos,musica,andalucia,granada,410400.89,1125.89,3.92,4.37,10900,True
3617,ES,01,21,2024,10,vida nocturna,espectaculos,musica,andalucia,huelva,6588.0,540.0,4.03,4.11,1623,True
3618,ES,01,23,2024,10,vida nocturna,espectaculos,musica,andalucia,jaen,17753.33,1278.33,4.0,4.33,992,True
3619,ES,01,29,2024,10,vida nocturna,espectaculos,musica,andalucia,malaga,205378.33,1181.67,4.3,4.43,56036,True
3620,ES,01,41,2024,10,vida nocturna,espectaculos,musica,andalucia,sevilla,127271.17,842.33,4.05,4.34,39053,True
3621,ES,02,22,2024,10,vida nocturna,espectaculos,musica,aragon,huesca,212031.67,982.67,3.85,4.25,1293,True
3622,ES,02,44,2024,10,vida nocturna,espectaculos,musica,aragon,teruel,240913.25,1178.5,4.35,4.28,950,True
3623,ES,02,50,2024,10,vida nocturna,espectaculos,musica,aragon,zaragoza,4026800.0,645.0,3.75,4.21,1614,True
3624,ES,05,35,2024,10,vida nocturna,espectaculos,musica,canarias,las palmas,456237.38,1255.75,4.24,4.28,129544,True
3625,ES,05,38,2024,10,vida nocturna,espectaculos,musica,canarias,santa cruz de tenerife,892247.78,1124.89,4.06,4.26,62671,True
3626,ES,06,39,2024,10,vida nocturna,espectaculos,musica,cantabria,cantabria,13064.75,443.0,4.02,4.27,5819,True
3627,ES,08,02,2024,10,vida nocturna,espectaculos,musica,castilla - la mancha,albacete,408724.5,1179.0,4.21,4.15,573,True
3628,ES,08,13,2024,10,vida nocturna,espectaculos,musica,castilla - la mancha,ciudad real,76105.75,699.75,4.17,4.29,385,True
3629,ES,08,16,2024,10,vida nocturna,espectaculos,musica,castilla - la mancha,cuenca,192491.0,871.0,3.91,4.19,760,True
3630,ES,08,19,2024,10,vida nocturna,espectaculos,musica,castilla - la mancha,guadalajara,2815.67,617.67,3.23,4.04,447,True
