AÑO;MES;PAIS_ORIGEN;CIUDAD_DESTINO;TIPO_ORIGEN;PASAJEROS;VARIACION_INTERANUAL
2023;9;Dinamarca;Sevilla;Internacional;1620;10,66
2023;9;Dinamarca;Tenerife;Internacional;1417;4,89
2023;9;Dinamarca;València;Internacional;1400;0,0
2023;9;Ecuador;Madrid;Internacional;16277;14,28
2023;9;Egipto;Almería;Internacional;127;0,0
2023;9;Egipto;Barcelona;Internacional;5159;89,25
2023;9;Egipto;Bilbao;Internacional;512;468,89
2023;9;Egipto;Jerez de la Frontera;Internacional;128;0,0
2023;9;Egipto;Madrid;Internacional;10168;94,31
2023;9;Egipto;Málaga;Internacional;662;429,6
2023;9;Egipto;Valladolid;Internacional;140;0,0
2023;9;Egipto;València;Internacional;556;467,35
2023;9;Egipto;Zaragoza;Internacional;322;0,0
2023;9;El Salvador;Madrid;Internacional;9263;103,09
2023;9;Emiratos Árabes Unidos;Barcelona;Internacional;24046;10,05
2023;9;Emiratos Árabes Unidos;Madrid;Internacional;21171;-1,77
2023;9;Emiratos Árabes Unidos;Málaga;Internacional;792;0,0
2023;9;España;Alacant/Alicante;Nacional;117293;9,73
2023;9;España;Almería;Nacional;17470;11,99
2023;9;España;Badajoz;Nacional;4032;32,89
2023;9;España;Barcelona;Nacional;649553;2,85
2023;9;España;Bilbao;Nacional;182907;2,14
2023;9;España;Castelló de la Plana;Nacional;1544;36,88
2023;9;España;Coruña, A;Nacional;52769;11,27
2023;9;España;Donostia/San Sebastián;Nacional;23813;9,64
2023;9;España;Fuerteventura;Nacional;99425;-2,88
2023;9;España;Girona;Nacional;2263;-24,36
2023;9;España;Granada;Nacional;43965;5,8
2023;9;España;Ibiza;Nacional;219597;6,84
2023;9;España;Jerez de la Frontera;Nacional;28275;3,2
2023;9;España;Lanzarote;Nacional;142815;10,13
2023;9;España;León;Nacional;2850;12,25
2023;9;España;Lleida;Nacional;1334;23,52
2023;9;España;Logroño;Nacional;871;59,82
2023;9;España;Madrid;Nacional;779421;7,66
2023;9;España;Mallorca;Nacional;450308;3,65
2023;9;España;Melilla;Nacional;25459;5,01
2023;9;España;Menorca;Nacional;143974;4,6
2023;9;España;Murcia;Nacional;7835;31,9
2023;9;España;Málaga;Nacional;199266;18,49
2023;9;España;Oviedo;Nacional;74223;9,47
2023;9;España;Palmas de Gran Canaria, Las;Nacional;316646;10,43
2023;9;España;Pamplona/Iruña;Nacional;9010;9,21
2023;9;España;Reus;Nacional;63;-27,59
2023;9;España;Salamanca;Nacional;1264;70,81
2023;9;España;San Sebastián de la Gomera;Nacional;4738;10,91
2023;9;España;Santa Cruz de la Palma;Nacional;55767;3,99
2023;9;España;Santander;Nacional;35618;8,69
2023;9;España;Santiago de Compostela;Nacional;128135;-2,82
2023;9;España;Seu d'Urgell, La;Nacional;558;12,73
2023;9;España;Sevilla;Nacional;196744;11,38
2023;9;España;Tenerife;Nacional;322355;12,29
2023;9;España;Valladolid;Nacional;9535;13,28
2023;9;España;Valverde;Nacional;13775;14,58
2023;9;España;València;Nacional;154016;8,59
2023;9;España;Vigo;Nacional;52789;3,22
2023;9;España;Vitoria-Gasteiz;Nacional;11758;66,64
2023;9;España;Zaragoza;Nacional;13898;16,97
2023;9;Estados Unidos de América;Barcelona;Internacional;76681;24,5
2023;9;Estados Unidos de América;Madrid;Internacional;142631;17,77
2023;9;Estados Unidos de América;Mallorca;Internacional;1780;5,33
2023;9;Estados Unidos de América;Málaga;Internacional;1716;0,0
2023;9;Estados Unidos de América;Tenerife;Internacional;1588;-10,38
2023;9;Estonia;Barcelona;Internacional;1602;12,5
2023;9;Estonia;Málaga;Internacional;1877;75,91
2023;9;Finlandia;Alacant/Alicante;Internacional;5986;-11,28
2023;9;Finlandia;Barcelona;Internacional;7231;0,22
2023;9;Finlandia;Girona;Internacional;1584;10,61
2023;9;Finlandia;Madrid;Internacional;5100;11,84
2023;9;Finlandia;Mallorca;Internacional;4158;59,55
2023;9;Finlandia;Málaga;Internacional;16709;28,24
2023;9;Finlandia;Palmas de Gran Canaria, Las;Internacional;231;0,0
2023;9;Finlandia;Tenerife;Internacional;240;0,0
2023;9;Francia;Alacant/Alicante;Internacional;35189;34,09
2023;9;Francia;Almería;Internacional;1160;0,0
2023;9;Francia;Barcelona;Internacional;149986;-5,77
2023;9;Francia;Bilbao;Internacional;12133;31,55
2023;9;Francia;Fuerteventura;Internacional;4595;34,71
2023;9;Francia;Girona;Internacional;3759;65,23
2023;9;Francia;Granada;Internacional;1592;-8,82
2023;9;Francia;Ibiza;Internacional;23780;4,94
2023;9;Francia;Lanzarote;Internacional;12312;23,93
2023;9;Francia;Madrid;Internacional;176636;11,63
2023;9;Francia;Mallorca;Internacional;86819;21,48
2023;9;Francia;Menorca;Internacional;23426;23,5
2023;9;Francia;Málaga;Internacional;64819;25,23
2023;9;Francia;Oviedo;Internacional;2545;43,54
2023;9;Francia;Palmas de Gran Canaria, Las;Internacional;7388;0,71
2023;9;Francia;Reus;Internacional;1639;0,0
2023;9;Francia;Santander;Internacional;1620;-48,47
2023;9;Francia;Santiago de Compostela;Internacional;7230;-5,86
2023;9;Francia;Sevilla;Internacional;34604;-1,08
2023;9;Francia;Tenerife;Internacional;16890;12,71
2023;9;Francia;València;Internacional;44891;42,17
2023;9;Francia;Zaragoza;Internacional;1622;-48,82
2023;9;Gambia;Barcelona;Internacional;1420;-38,23
2023;9;Georgia;Barcelona;Internacional;1969;34,22
2023;9;Georgia;Madrid;Internacional;1792;0,0
2023;9;Grecia;Barcelona;Internacional;22165;11,98
2023;9;Grecia;Bilbao;Internacional;3871;169,01
2023;9;Grecia;Ibiza;Internacional;432;0,0
2023;9;Grecia;Madrid;Internacional;30416;2,3
2023;9;Grecia;Mallorca;Internacional;1296;0,0
2023;9;Grecia;Málaga;Internacional;2065;8,23
2023;9;Grecia;Sevilla;Internacional;1353;0,0
2023;9;Grecia;València;Internacional;1216;43,74
2023;9;Guinea Ecuatorial;Madrid;Internacional;1466;-23,33
2023;9;Honduras;Madrid;Internacional;5857;156,21
2023;9;Hungría;Alacant/Alicante;Internacional;2860;76,11
2023;9;Hungría;Barcelona;Internacional;15315;9,57
2023;9;Hungría;Castelló de la Plana;Internacional;1962;20,37
2023;9;Hungría;Madrid;Internacional;11726;20,69
2023;9;Hungría;Mallorca;Internacional;6846;-12,15
2023;9;Hungría;Málaga;Internacional;5548;9,95
2023;9;Hungría;Palmas de Gran Canaria, Las;Internacional;748;2,19
2023;9;Hungría;Tenerife;Internacional;2250;15,21
2023;9;Hungría;València;Internacional;1584;13,14
2023;9;Irlanda;Alacant/Alicante;Internacional;25934;16,67
2023;9;Irlanda;Almería;Internacional;1392;0,58
2023;9;Irlanda;Barcelona;Internacional;25903;-2,57
2023;9;Irlanda;Bilbao;Internacional;3862;-14,48
2023;9;Irlanda;Castelló de la Plana;Internacional;1538;0,0
2023;9;Irlanda;Fuerteventura;Internacional;5153;72,98
2023;9;Irlanda;Girona;Internacional;10911;13,49
2023;9;Irlanda;Ibiza;Internacional;3080;-11,85
2023;9;Irlanda;Lanzarote;Internacional;27826;23,99
2023;9;Irlanda;Madrid;Internacional;20759;15,58
2023;9;Irlanda;Mallorca;Internacional;25952;2,33
2023;9;Irlanda;Menorca;Internacional;1375;-1,22
2023;9;Irlanda;Murcia;Internacional;3840;6,93
2023;9;Irlanda;Málaga;Internacional;53440;23,02
2023;9;Irlanda;Oviedo;Internacional;1539;0,0
2023;9;Irlanda;Palmas de Gran Canaria, Las;Internacional;7272;45,24
2023;9;Irlanda;Reus;Internacional;19075;20,09
2023;9;Irlanda;Santander;Internacional;2266;68,6
2023;9;Irlanda;Santiago de Compostela;Internacional;3573;12,04
2023;9;Irlanda;Sevilla;Internacional;4283;38,88
2023;9;Irlanda;Tenerife;Internacional;12778;15,91
2023;9;Irlanda;València;Internacional;5251;17,37
2023;9;Islandia;Alacant/Alicante;Internacional;4741;-14,08
2023;9;Islandia;Barcelona;Internacional;4534;6,43
2023;9;Islandia;Madrid;Internacional;3918;-7,33
2023;9;Islandia;Mallorca;Internacional;676;118,06
2023;9;Islandia;Málaga;Internacional;814;-17,02
2023;9;Islandia;Tenerife;Internacional;5421;-6,37
2023;9;Israel;Barcelona;Internacional;15549;13,25
2023;9;Israel;Ibiza;Internacional;693;0,0
2023;9;Israel;Madrid;Internacional;24198;22,98
2023;9;Israel;Málaga;Internacional;575;0,0
2023;9;Italia;Alacant/Alicante;Internacional;24903;37,47
2023;9;Italia;Barcelona;Internacional;253424;20,72
2023;9;Italia;Bilbao;Internacional;9489;153,38
2023;9;Italia;Castelló de la Plana;Internacional;2030;0,0
2023;9;Italia;Coruña, A;Internacional;1379;0,0
2023;9;Italia;Donostia/San Sebastián;Internacional;121;0,0
2023;9;Italia;Fuerteventura;Internacional;8999;-23,95
2023;9;Italia;Girona;Internacional;9013;10,43
2023;9;Italia;Ibiza;Internacional;65476;8,21
2023;9;Italia;Lanzarote;Internacional;7833;-17,16
2023;9;Italia;Madrid;Internacional;213807;19,7
2023;9;Italia;Mallorca;Internacional;51397;1,82
2023;9;Italia;Menorca;Internacional;17814;-17,44
2023;9;Italia;Málaga;Internacional;50350;29,0
2023;9;Italia;Oviedo;Internacional;4479;0,0
2023;9;Italia;Palmas de Gran Canaria, Las;Internacional;7909;-2,31
2023;9;Italia;Santander;Internacional;7109;-4,55
2023;9;Italia;Santiago de Compostela;Internacional;4470;8,94
2023;9;Italia;Sevilla;Internacional;29960;35,42
2023;9;Italia;Tenerife;Internacional;23960;-3,98
2023;9;Italia;València;Internacional;70100;36,44
2023;9;Italia;Vitoria-Gasteiz;Internacional;2192;0,0
2023;9;Italia;Zaragoza;Internacional;5277;40,2
2023;9;Jordania;Barcelona;Internacional;2514;91,32
2023;9;Jordania;Madrid;Internacional;3923;38,43
2023;9;Kuwait;Madrid;Internacional;1287;-48,93
2023;9;Kuwait;Málaga;Internacional;2554;0,0
2023;9;Letonia;Barcelona;Internacional;3702;28,5
2023;9;Letonia;Bilbao;Internacional;625;0,0
2023;9;Letonia;Girona;Internacional;1629;0,0
2023;9;Letonia;Madrid;Internacional;1577;67,59
2023;9;Letonia;Mallorca;Internacional;512;13,27
2023;9;Letonia;Málaga;Internacional;3183;26,81
2023;9;Letonia;Tenerife;Internacional;1771;4,79
2023;9;Letonia;València;Internacional;796;132,07
2023;9;Lituania;Alacant/Alicante;Internacional;1670;33,28
2023;9;Lituania;Barcelona;Internacional;5629;103,21
2023;9;Lituania;Madrid;Internacional;1619;122,39
2023;9;Lituania;Mallorca;Internacional;2124;105,61
2023;9;Lituania;Málaga;Internacional;4978;432,41
2023;9;Luxemburgo;Alacant/Alicante;Internacional;1194;113,21
2023;9;Luxemburgo;Almería;Internacional;925;3,93
2023;9;Luxemburgo;Barcelona;Internacional;5753;30,84
2023;9;Luxemburgo;Fuerteventura;Internacional;1530;28,79
2023;9;Luxemburgo;Ibiza;Internacional;479;-15,67
2023;9;Luxemburgo;Jerez de la Frontera;Internacional;565;-7,98
2023;9;Luxemburgo;Lanzarote;Internacional;1325;17,46
2023;9;Luxemburgo;Madrid;Internacional;4701;4,4
2023;9;Luxemburgo;Mallorca;Internacional;11445;0,75
2023;9;Luxemburgo;Menorca;Internacional;665;-2,21
2023;9;Luxemburgo;Málaga;Internacional;4031;17,04
2023;9;Luxemburgo;Palmas de Gran Canaria, Las;Internacional;1107;0,0
2023;9;Luxemburgo;Sevilla;Internacional;1593;10,01
2023;9;Luxemburgo;Tenerife;Internacional;1938;0,83
2023;9;Luxemburgo;València;Internacional;189;-40,0
2023;9;Líbano;Barcelona;Internacional;812;-28,71
2023;9;Líbano;Madrid;Internacional;1980;3,99
2023;9;Malta;Barcelona;Internacional;5926;20,3
2023;9;Malta;Bilbao;Internacional;1002;-24,55
2023;9;Malta;Madrid;Internacional;6874;19,01
2023;9;Malta;Sevilla;Internacional;2184;49,18
2023;9;Malta;València;Internacional;3096;30,8
2023;9;Marruecos;Alacant/Alicante;Internacional;7608;68,21
2023;9;Marruecos;Barcelona;Internacional;39351;-6,74
2023;9;Marruecos;Bilbao;Internacional;2484;236,59
2023;9;Marruecos;Lanzarote;Internacional;90;0,0
2023;9;Marruecos;Madrid;Internacional;51541;21,48
2023;9;Marruecos;Mallorca;Internacional;6464;406,98
2023;9;Marruecos;Murcia;Internacional;2338;-19,21
2023;9;Marruecos;Málaga;Internacional;35000;51,33
2023;9;Marruecos;Palmas de Gran Canaria, Las;Internacional;6062;-3,38
2023;9;Marruecos;Santander;Internacional;1352;-12,66
2023;9;Marruecos;Sevilla;Internacional;10349;-16,78
2023;9;Marruecos;Tenerife;Internacional;3595;140,31
2023;9;Marruecos;València;Internacional;11559;19,52
2023;9;Marruecos;Zaragoza;Internacional;1570;11,51
2023;9;Mauricio;Madrid;Internacional;1905;35,3
2023;9;Mauritania;Palmas de Gran Canaria, Las;Internacional;2602;0,08
2023;9;Moldavia;Barcelona;Internacional;1443;-14,97
2023;9;Moldavia;Madrid;Internacional;330;0,0
2023;9;Moldavia;València;Internacional;236;0,0
2023;9;Montenegro;Barcelona;Internacional;1432;-10,61
2023;9;México;Barcelona;Internacional;7971;30,97
2023;9;México;Madrid;Internacional;71926;14,32
2023;9;Noruega;Alacant/Alicante;Internacional;31797;-12,83
2023;9;Noruega;Barcelona;Internacional;14160;-11,12
2023;9;Noruega;Madrid;Internacional;5976;48,44
2023;9;Noruega;Mallorca;Internacional;15828;25,91
2023;9;Noruega;Málaga;Internacional;24139;-8,15
2023;9;Noruega;Palmas de Gran Canaria, Las;Internacional;7053;25,3
2023;9;Noruega;Tenerife;Internacional;1678;875,58
2023;9;Panamá;Madrid;Internacional;12439;33,48
2023;9;Paraguay;Madrid;Internacional;4154;-30,37
2023;9;Países Bajos;Alacant/Alicante;Internacional;51425;38,26
2023;9;Países Bajos;Almería;Internacional;1729;-6,39
2023;9;Países Bajos;Barcelona;Internacional;83709;13,58
2023;9;Países Bajos;Bilbao;Internacional;15834;34,86
2023;9;Países Bajos;Fuerteventura;Internacional;3268;17,68
2023;9;Países Bajos;Girona;Internacional;11707;24,11
2023;9;Países Bajos;Ibiza;Internacional;44460;12,9
2023;9;Países Bajos;Lanzarote;Internacional;4802;-32,6
2023;9;Países Bajos;Madrid;Internacional;47935;4,73
2023;9;Países Bajos;Mallorca;Internacional;38850;18,88
2023;9;Países Bajos;Menorca;Internacional;1908;18,44
2023;9;Países Bajos;Málaga;Internacional;62601;34,57
2023;9;Países Bajos;Oviedo;Internacional;1528;0,0
2023;9;Países Bajos;Palmas de Gran Canaria, Las;Internacional;18939;-4,41
2023;9;Países Bajos;Reus;Internacional;4004;2,9
2023;9;Países Bajos;Santa Cruz de la Palma;Internacional;652;-52,48
2023;9;Países Bajos;Santiago de Compostela;Internacional;2099;63,98
2023;9;Países Bajos;Sevilla;Internacional;11432;25,3
2023;9;Países Bajos;Tenerife;Internacional;16604;12,68
2023;9;Países Bajos;València;Internacional;33847;23,34
2023;9;Perú;Madrid;Internacional;35526;34,12
2023;9;Polonia;Alacant/Alicante;Internacional;22309;95,71
2023;9;Polonia;Barcelona;Internacional;31849;32,29
2023;9;Polonia;Bilbao;Internacional;1992;0,0
2023;9;Polonia;Castelló de la Plana;Internacional;2022;65,6
2023;9;Polonia;Fuerteventura;Internacional;763;-17,07
2023;9;Polonia;Girona;Internacional;7988;5,97
2023;9;Polonia;Ibiza;Internacional;2552;70,25
2023;9;Polonia;Lanzarote;Internacional;880;-46,05
2023;9;Polonia;Madrid;Internacional;12038;12,58
2023;9;Polonia;Mallorca;Internacional;12995;16,32
2023;9;Polonia;Málaga;Internacional;17511;92,96
2023;9;Polonia;Palmas de Gran Canaria, Las;Internacional;1850;28,56
2023;9;Polonia;Sevilla;Internacional;3498;232,51
2023;9;Polonia;Tenerife;Internacional;9228;28,83
2023;9;Polonia;València;Internacional;4154;68,04
2023;9;Portugal;Alacant/Alicante;Internacional;5912;104,99
2023;9;Portugal;Almería;Internacional;85;0,0
2023;9;Portugal;Barcelona;Internacional;87192;16,72
2023;9;Portugal;Bilbao;Internacional;14104;65,21
2023;9;Portugal;Castelló de la Plana;Internacional;1584;0,0
2023;9;Portugal;Fuerteventura;Internacional;290;-86,42
2023;9;Portugal;Ibiza;Internacional;11654;43,93
2023;9;Portugal;Lanzarote;Internacional;260;12,07
2023;9;Portugal;Madrid;Internacional;147285;18,45
2023;9;Portugal;Mallorca;Internacional;15859;70,16
2023;9;Portugal;Menorca;Internacional;3972;0,0
2023;9;Portugal;Málaga;Internacional;14537;94,61
2023;9;Portugal;Oviedo;Internacional;1794;0,0
2023;9;Portugal;Palmas de Gran Canaria, Las;Internacional;6153;8,54
2023;9;Portugal;Reus;Internacional;182;0,0
2023;9;Portugal;Sevilla;Internacional;12920;39,99
2023;9;Portugal;Tenerife;Internacional;4992;-27,36
2023;9;Portugal;València;Internacional;15690;5,13
2023;9;Qatar;Barcelona;Internacional;14405;20,25
2023;9;Qatar;Madrid;Internacional;21489;56,79
2023;9;Qatar;Málaga;Internacional;1404;-9,94
2023;9;Reino Unido;Alacant/Alicante;Internacional;268972;10,93
2023;9;Reino Unido;Almería;Internacional;14445;-19,44
2023;9;Reino Unido;Barcelona;Internacional;199763;7,28
2023;9;Reino Unido;Bilbao;Internacional;20988;17,01
2023;9;Reino Unido;Castelló de la Plana;Internacional;2777;38,23
2023;9;Reino Unido;Coruña, A;Internacional;2678;11,72
2023;9;Reino Unido;Donostia/San Sebastián;Internacional;142;102,86
2023;9;Reino Unido;Fuerteventura;Internacional;53778;4,63
2023;9;Reino Unido;Girona;Internacional;44444;73,52
2023;9;Reino Unido;Granada;Internacional;2076;27,28
2023;9;Reino Unido;Ibiza;Internacional;143527;7,64
2023;9;Reino Unido;Jerez de la Frontera;Internacional;2807;-33,88
2023;9;Reino Unido;Lanzarote;Internacional;115976;3,95
2023;9;Reino Unido;Madrid;Internacional;129899;3,97
2023;9;Reino Unido;Mallorca;Internacional;368592;8,3
2023;9;Reino Unido;Menorca;Internacional;75796;6,55
2023;9;Reino Unido;Murcia;Internacional;38539;7,88
2023;9;Reino Unido;Málaga;Internacional;278436;6,01
2023;9;Reino Unido;Oviedo;Internacional;5730;130,86
2023;9;Reino Unido;Palmas de Gran Canaria, Las;Internacional;74088;4,09
2023;9;Reino Unido;Reus;Internacional;47203;2,57
2023;9;Reino Unido;Santa Cruz de la Palma;Internacional;604;-59,05
2023;9;Reino Unido;Santander;Internacional;8831;16,64
2023;9;Reino Unido;Santiago de Compostela;Internacional;13081;-6,14
2023;9;Reino Unido;Sevilla;Internacional;30794;37,64
2023;9;Reino Unido;Tenerife;Internacional;205534;7,91
2023;9;Reino Unido;València;Internacional;37826;2,43
2023;9;Reino Unido;Vigo;Internacional;2080;0,0
2023;9;Reino Unido;Zaragoza;Internacional;2847;-13,2
2023;9;República Checa;Alacant/Alicante;Internacional;3564;21,1
2023;9;República Checa;Almería;Internacional;1488;-8,66
2023;9;República Checa;Barcelona;Internacional;15382;-21,52
2023;9;República Checa;Bilbao;Internacional;1381;0,0
2023;9;República Checa;Fuerteventura;Internacional;1519;-8,27
2023;9;República Checa;Lanzarote;Internacional;740;1,65
2023;9;República Checa;Madrid;Internacional;9727;-16,61
2023;9;República Checa;Mallorca;Internacional;8543;5,17
2023;9;República Checa;Menorca;Internacional;1576;18,59
2023;9;República Checa;Málaga;Internacional;8191;24,65
2023;9;República Checa;Palmas de Gran Canaria, Las;Internacional;1665;15,15
2023;9;República Checa;Sevilla;Internacional;1647;0,0
2023;9;República Checa;Tenerife;Internacional;4653;14,72
2023;9;República Checa;València;Internacional;2792;118,98
2023;9;República Dominicana;Barcelona;Internacional;1005;59,52
2023;9;República Dominicana;Madrid;Internacional;29180;-22,2
2023;9;República Eslovaca;Almería;Internacional;561;17,61
2023;9;República Eslovaca;Lanzarote;Internacional;728;0,55
2023;9;República Eslovaca;Mallorca;Internacional;2912;21,13
2023;9;República Eslovaca;Menorca;Internacional;660;81,32
2023;9;Rumanía;Alacant/Alicante;Internacional;5284;13,34
2023;9;Rumanía;Barcelona;Internacional;21070;-2,32
2023;9;Rumanía;Castelló de la Plana;Internacional;2532;68,8
2023;9;Rumanía;Madrid;Internacional;23699;-6,52
2023;9;Rumanía;Mallorca;Internacional;5996;0,55
2023;9;Rumanía;Málaga;Internacional;6869;-1,01
2023;9;Rumanía;Santander;Internacional;1764;8,62
2023;9;Rumanía;Sevilla;Internacional;1962;-1,16
2023;9;Rumanía;Tenerife;Internacional;3016;4,65
2023;9;Rumanía;València;Internacional;7040;-21,8
2023;9;Rumanía;Zaragoza;Internacional;4047;-8,54
2023;9;Senegal;Barcelona;Internacional;2315;-24,81
2023;9;Senegal;Madrid;Internacional;6388;-31,39
2023;9;Senegal;Palmas de Gran Canaria, Las;Internacional;1523;45,88
2023;9;Serbia;Barcelona;Internacional;12005;105,39
2023;9;Serbia;Madrid;Internacional;1694;84,13
2023;9;Serbia;Mallorca;Internacional;2049;98,55
2023;9;Serbia;Málaga;Internacional;1677;0,0
2023;9;Serbia;València;Internacional;1478;52,06
2023;9;Suecia;Alacant/Alicante;Internacional;29507;16,09
2023;9;Suecia;Barcelona;Internacional;16940;18,02
2023;9;Suecia;Madrid;Internacional;6642;65,39
2023;9;Suecia;Mallorca;Internacional;24497;-4,6
2023;9;Suecia;Málaga;Internacional;33924;16,38
2023;9;Suecia;Palmas de Gran Canaria, Las;Internacional;2376;44,88
2023;9;Suecia;València;Internacional;1530;0,0
2023;9;Suiza;Alacant/Alicante;Internacional;16331;3,91
2023;9;Suiza;Barcelona;Internacional;67299;2,3
2023;9;Suiza;Bilbao;Internacional;3672;38,67
2023;9;Suiza;Coruña, A;Internacional;1128;0,0
2023;9;Suiza;Fuerteventura;Internacional;6028;37,09
2023;9;Suiza;Ibiza;Internacional;18888;14,85
2023;9;Suiza;Jerez de la Frontera;Internacional;1003;10,46
2023;9;Suiza;Lanzarote;Internacional;2387;16,38
2023;9;Suiza;Madrid;Internacional;49139;-3,99
2023;9;Suiza;Mallorca;Internacional;80171;16,43
2023;9;Suiza;Menorca;Internacional;2897;-22,81
2023;9;Suiza;Málaga;Internacional;35232;44,3
2023;9;Suiza;Palmas de Gran Canaria, Las;Internacional;6540;18,74
2023;9;Suiza;Santiago de Compostela;Internacional;10167;47,95
2023;9;Suiza;Sevilla;Internacional;2976;30,07
