AÑO;MES;CATEGORIA_ALOJAMIENTO;CCAA;PROVINCIA;PERIODO_ANTELACION;PRECIO_CHECK-IN_ENTRE_SEMANA;PRECIO_CHECK-IN_FIN_SEMANA
2024;8;Hotel 4 Estrellas;Andalucía;Cádiz;1 Mes;170,0;179,0
2024;8;Hotel 4 Estrellas;Andalucía;Córdoba;1 Mes;78,0;93,0
2024;8;Hotel 4 Estrellas;Andalucía;Granada;1 Mes;107,0;116,0
2024;8;Hotel 4 Estrellas;Andalucía;Huelva;1 Mes;239,0;235,0
2024;8;Hotel 4 Estrellas;Andalucía;Jaén;1 Mes;77,0;90,0
2024;8;Hotel 4 Estrellas;Andalucía;Málaga;1 Mes;208,0;224,0
2024;8;Hotel 4 Estrellas;Andalucía;Sevilla;1 Mes;100,0;108,0
2024;8;Hotel 4 Estrellas;Aragón;Huesca;1 Mes;141,0;144,0
2024;8;Hotel 4 Estrellas;Aragón;Teruel;1 Mes;143,0;148,0
2024;8;Hotel 4 Estrellas;Aragón;Zaragoza;1 Mes;82,0;95,0
2024;8;Hotel 4 Estrellas;Canarias;Las Palmas;1 Mes;173,0;172,0
2024;8;Hotel 4 Estrellas;Canarias;Santa Cruz de Tenerife;1 Mes;143,0;146,0
2024;8;Hotel 4 Estrellas;Cantabria;Cantabria;1 Mes;192,0;196,0
