id_pais,id_provincia,provincia_nombre,mes,categoria,subcategoria,valoracion_general_promedio,total_opiniones_categoria_promedio,precio_medio_entrada_promedio,gasto_total_promedio
ES,08,barcelona,2,paisaje naturaleza,deportes y aventuras,4.05,200444,1513.09,178936.00
ES,17,girona,2,paisaje naturaleza,deportes y aventuras,4.24,61683,307.00,13201.00
ES,28,madrid,2,paisaje naturaleza,deportes y aventuras,4.10,121795,789.25,683789.00
ES,31,navarra,2,paisaje naturaleza,deportes y aventuras,4.23,7007,348.00,122496.00
ES,03,alicante/alacant,2,paisaje naturaleza,deportes y aventuras,4.28,82424,2947.40,55070.00
ES,46,valencia/valència,2,paisaje naturaleza,deportes y aventuras,4.15,90776,74.50,2457.00
ES,06,badajoz,2,paisaje naturaleza,deportes y aventuras,4.29,1116,187.50,3468.75
ES,10,cáceres,2,paisaje naturaleza,deportes y aventuras,4.33,5814,1067.50,118174.00
ES,15,a coruña,2,paisaje naturaleza,deportes y aventuras,4.21,18974,1008.00,2520.00
ES,07,illes balears,2,paisaje naturaleza,deportes y aventuras,4.33,203636,1495.50,5086.50
ES,01,araba/álava,2,paisaje naturaleza,deportes y aventuras,4.41,11468,30.00,270.00
ES,48,bizkaia,2,paisaje naturaleza,deportes y aventuras,4.31,7925,1714.00,99446.50
ES,33,asturias,2,paisaje naturaleza,deportes y aventuras,4.35,44006,9332.00,9332.00
ES,30,murcia,2,paisaje naturaleza,deportes y aventuras,4.20,2633,1342.00,168597.00
ES,04,almería,2,vida nocturna,cine,4.19,5362,593.00,18976.00
ES,29,málaga,2,vida nocturna,cine,4.43,56036,1861.00,783481.00
ES,41,sevilla,2,vida nocturna,cine,4.34,39053,478.50,106738.50
ES,22,huesca,2,vida nocturna,cine,4.25,1293,995.00,117238.00
ES,50,zaragoza,2,vida nocturna,cine,4.21,1614,318.75,9671.25
ES,41,sevilla,3,servicios,cursos,4.34,4859,5891.00,126850.00
ES,38,santa cruz de tenerife,2,vida nocturna,cine,4.26,62671,545.00,5995.00
ES,02,albacete,2,vida nocturna,cine,4.15,573,66.00,244.00
ES,16,cuenca,2,vida nocturna,cine,4.19,760,49.00,2793.00
ES,47,valladolid,2,vida nocturna,cine,4.06,1293,615.00,3075.00
ES,08,barcelona,2,vida nocturna,cine,4.05,119743,469.75,97545.50
ES,17,girona,2,vida nocturna,cine,4.24,12856,330.67,3892.67
ES,25,lleida,2,vida nocturna,cine,4.27,1184,200.00,1600.00
ES,28,madrid,2,vida nocturna,cine,4.10,100430,1438.00,253613.50
ES,03,alicante/alacant,2,vida nocturna,cine,4.28,84389,529.50,112479.17
ES,15,a coruña,2,vida nocturna,cine,4.21,5653,50.00,350.00
ES,07,illes balears,2,vida nocturna,cine,4.33,122452,470.62,34701.12
ES,01,araba/álava,2,vida nocturna,cine,4.41,1138,45.00,1440.00
ES,48,bizkaia,2,vida nocturna,cine,4.31,5615,50.00,1450.00
ES,20,gipuzkoa,2,vida nocturna,cine,4.41,5503,307.62,24692.62
ES,30,murcia,2,vida nocturna,cine,4.20,1488,666.00,178334.00
ES,14,córdoba,2,otros,conferencias,4.29,478,200.00,12400.00
ES,18,granada,2,otros,conferencias,4.37,161,3922.00,223554.00
ES,29,málaga,2,otros,conferencias,4.43,1156,3833.00,72827.00
ES,24,león,2,otros,conferencias,4.21,146,5392.00,307344.00
ES,37,salamanca,2,otros,conferencias,4.17,760,1536.00,35328.00
ES,47,valladolid,2,otros,conferencias,4.06,83,1488.00,51733.50
ES,08,barcelona,2,otros,conferencias,4.05,2019,284.33,2234.33
ES,25,lleida,2,otros,conferencias,4.27,79,280.00,280.00
ES,43,tarragona,2,otros,conferencias,4.20,1769,350.00,700.00
ES,28,madrid,2,otros,conferencias,4.10,1624,4479.00,1596558.00
ES,31,navarra,2,otros,conferencias,4.23,500,306.00,306.00
ES,03,alicante/alacant,2,otros,conferencias,4.28,392,923.00,14768.00
ES,12,castellón/castelló,2,otros,conferencias,4.20,247,1001.00,119119.00
ES,15,a coruña,2,otros,conferencias,4.21,200,340.00,1020.00
ES,07,illes balears,2,otros,conferencias,4.33,296,1983.50,12139.75
ES,48,bizkaia,2,otros,conferencias,4.31,794,125.00,8125.00
ES,04,almería,2,paisaje urbano,"cultura, teatro y danza",4.19,14318,1143.38,194024.50
ES,11,cádiz,2,paisaje urbano,"cultura, teatro y danza",4.26,8809,1387.56,89582.22
ES,14,córdoba,2,paisaje urbano,"cultura, teatro y danza",4.29,93962,968.20,208140.00
ES,18,granada,2,paisaje urbano,"cultura, teatro y danza",4.37,153042,812.00,266120.17
ES,21,huelva,2,paisaje urbano,"cultura, teatro y danza",4.11,9984,119.00,32130.00
ES,23,jaén,2,paisaje urbano,"cultura, teatro y danza",4.33,16236,1106.00,34958.00
ES,29,málaga,2,paisaje urbano,"cultura, teatro y danza",4.43,158253,815.08,139903.00
ES,41,sevilla,2,paisaje urbano,"cultura, teatro y danza",4.34,218279,1499.40,1756868.20
ES,22,huesca,2,paisaje urbano,"cultura, teatro y danza",4.25,10916,419.33,90257.67
ES,50,zaragoza,2,paisaje urbano,"cultura, teatro y danza",4.21,41352,737.62,366312.25
ES,35,las palmas,2,paisaje urbano,"cultura, teatro y danza",4.28,51395,1045.06,695256.31
ES,38,santa cruz de tenerife,2,paisaje urbano,"cultura, teatro y danza",4.26,66584,1114.69,246851.92
ES,39,cantabria,2,paisaje urbano,"cultura, teatro y danza",4.27,27507,420.00,165553.33
ES,02,albacete,2,paisaje urbano,"cultura, teatro y danza",4.15,3663,847.00,756476.40
ES,13,ciudad real,2,paisaje urbano,"cultura, teatro y danza",4.29,7266,930.75,77169.75
ES,16,cuenca,2,paisaje urbano,"cultura, teatro y danza",4.19,13771,1199.00,48295.00
ES,45,toledo,2,paisaje urbano,"cultura, teatro y danza",4.18,55769,522.86,156189.71
ES,37,salamanca,2,paisaje urbano,"cultura, teatro y danza",4.17,31972,507.00,88434.33
ES,40,segovia,2,paisaje urbano,"cultura, teatro y danza",4.07,27928,550.00,19800.00
ES,42,soria,2,paisaje urbano,"cultura, teatro y danza",3.97,6300,866.50,174299.00
ES,47,valladolid,2,paisaje urbano,"cultura, teatro y danza",4.06,13695,834.86,235836.00
ES,49,zamora,2,paisaje urbano,"cultura, teatro y danza",4.17,5872,2451.50,46758.50
ES,08,barcelona,2,paisaje urbano,"cultura, teatro y danza",4.05,732080,712.18,577349.86
ES,17,girona,2,paisaje urbano,"cultura, teatro y danza",4.24,50915,767.86,12813.43
ES,25,lleida,2,paisaje urbano,"cultura, teatro y danza",4.27,7171,150.00,300.00
ES,43,tarragona,2,paisaje urbano,"cultura, teatro y danza",4.20,53439,1597.00,20448.88
ES,51,ceuta,2,paisaje urbano,"cultura, teatro y danza",0.00,0,2058.00,104958.00
ES,28,madrid,2,paisaje urbano,"cultura, teatro y danza",4.10,458466,653.56,396709.19
ES,31,navarra,2,paisaje urbano,"cultura, teatro y danza",4.23,19680,760.50,43046.50
ES,03,alicante/alacant,2,paisaje urbano,"cultura, teatro y danza",4.28,67888,1478.33,127128.00
ES,12,castellón/castelló,2,paisaje urbano,"cultura, teatro y danza",4.20,13212,1501.50,54067.00
ES,46,valencia/valència,2,paisaje urbano,"cultura, teatro y danza",4.15,114505,792.30,872427.70
ES,06,badajoz,2,paisaje urbano,"cultura, teatro y danza",4.29,18348,175.62,9636.12
ES,10,cáceres,2,paisaje urbano,"cultura, teatro y danza",4.33,23514,532.75,174162.50
ES,15,a coruña,2,paisaje urbano,"cultura, teatro y danza",4.21,50198,883.67,238113.33
ES,27,lugo,2,paisaje urbano,"cultura, teatro y danza",4.28,8872,890.00,160290.00
ES,36,pontevedra,2,paisaje urbano,"cultura, teatro y danza",4.17,15892,532.00,157782.50
ES,07,illes balears,2,paisaje urbano,"cultura, teatro y danza",4.33,107418,810.73,144835.43
ES,26,la rioja,2,paisaje urbano,"cultura, teatro y danza",4.31,11493,3789.50,159744.00
ES,01,araba/álava,2,paisaje urbano,"cultura, teatro y danza",4.41,7811,480.43,42212.00
ES,48,bizkaia,2,paisaje urbano,"cultura, teatro y danza",4.31,56425,838.00,178896.38
ES,20,gipuzkoa,2,paisaje urbano,"cultura, teatro y danza",4.41,26949,663.38,79216.75
ES,33,asturias,2,paisaje urbano,"cultura, teatro y danza",4.35,40762,816.25,25611.75
ES,30,murcia,2,paisaje urbano,"cultura, teatro y danza",4.20,9308,788.71,127585.00
ES,37,salamanca,2,compras,ferias,4.17,470,1536.00,35328.00
ES,47,valladolid,2,compras,ferias,4.06,485,525.00,525.00
ES,43,tarragona,2,compras,ferias,4.20,2200,350.00,700.00
ES,28,madrid,2,compras,ferias,4.10,89796,1242.50,388622.50
ES,03,alicante/alacant,2,compras,ferias,4.28,12577,923.00,14768.00
ES,07,illes balears,2,compras,ferias,4.33,22175,250.00,1250.00
ES,48,bizkaia,2,compras,ferias,4.31,694,50.00,3150.00
ES,41,sevilla,2,paisaje urbano,museo y exposiciones,4.34,218279,737.00,49655.75
ES,50,zaragoza,2,paisaje urbano,museo y exposiciones,4.21,41352,298.00,2812.00
ES,45,toledo,2,paisaje urbano,museo y exposiciones,4.18,55769,655.50,54240.00
ES,37,salamanca,2,paisaje urbano,museo y exposiciones,4.17,31972,318.00,88722.00
ES,47,valladolid,2,paisaje urbano,museo y exposiciones,4.06,13695,150.00,3000.00
ES,08,barcelona,2,paisaje urbano,museo y exposiciones,4.05,732080,716.50,45487.00
ES,43,tarragona,2,paisaje urbano,museo y exposiciones,4.20,53439,2347.50,14163.00
ES,28,madrid,2,paisaje urbano,museo y exposiciones,4.10,458466,120.00,360.00
ES,46,valencia/valència,2,paisaje urbano,museo y exposiciones,4.15,114505,867.25,12580.25
ES,36,pontevedra,2,paisaje urbano,museo y exposiciones,4.17,15892,105.00,840.00
ES,07,illes balears,2,paisaje urbano,museo y exposiciones,4.33,107418,958.50,2408.50
ES,01,araba/álava,2,paisaje urbano,museo y exposiciones,4.41,7811,60.00,60.00
ES,48,bizkaia,2,paisaje urbano,museo y exposiciones,4.31,56425,970.00,323174.50
ES,04,almería,2,vida nocturna,musica,4.19,5362,1722.00,895726.12
ES,11,cádiz,2,vida nocturna,musica,4.26,2343,731.00,200734.08
ES,14,córdoba,2,vida nocturna,musica,4.29,1908,690.00,306306.00
ES,18,granada,2,vida nocturna,musica,4.37,10900,1496.21,447793.79
ES,21,huelva,2,vida nocturna,musica,4.11,1623,422.00,3426.00
ES,23,jaén,2,vida nocturna,musica,4.33,992,1015.17,94792.08
ES,29,málaga,2,vida nocturna,musica,4.43,56036,1294.58,477704.25
ES,41,sevilla,2,vida nocturna,musica,4.34,39053,1140.33,836132.42
ES,22,huesca,2,vida nocturna,musica,4.25,1293,1022.40,333529.60
ES,44,teruel,2,vida nocturna,musica,4.28,950,1578.40,191219.80
ES,50,zaragoza,2,vida nocturna,musica,4.21,1614,1065.67,2507828.33
ES,35,las palmas,2,vida nocturna,musica,4.28,129544,1383.89,603500.68
ES,38,santa cruz de tenerife,2,vida nocturna,musica,4.26,62671,1046.94,210226.94
ES,39,cantabria,2,vida nocturna,musica,4.27,5819,1128.67,155098.67
ES,02,albacete,2,vida nocturna,musica,4.15,573,1547.57,227614.00
ES,13,ciudad real,2,vida nocturna,musica,4.29,385,1220.67,79322.83
ES,16,cuenca,2,vida nocturna,musica,4.19,760,910.20,234331.20
ES,19,guadalajara,2,vida nocturna,musica,4.04,447,1519.00,153952.50
ES,45,toledo,2,vida nocturna,musica,4.18,434,2026.33,80988.89
ES,05,ávila,2,vida nocturna,musica,4.23,397,545.00,36201.50
ES,09,burgos,2,vida nocturna,musica,4.28,970,1597.00,312953.00
ES,24,león,2,vida nocturna,musica,4.21,1480,1133.67,292892.50
ES,34,palencia,2,vida nocturna,musica,4.35,379,1441.25,69590.00
ES,37,salamanca,2,vida nocturna,musica,4.17,3701,740.25,199808.00
ES,40,segovia,2,vida nocturna,musica,4.07,263,2165.75,254712.50
ES,42,soria,2,vida nocturna,musica,3.97,154,1201.20,160120.40
ES,47,valladolid,2,vida nocturna,musica,4.06,1293,1245.70,53414.80
ES,49,zamora,2,vida nocturna,musica,4.17,462,1236.00,396810.00
ES,08,barcelona,2,vida nocturna,musica,4.05,119743,1292.26,645311.42
ES,17,girona,2,vida nocturna,musica,4.24,12856,2957.04,65043.25
ES,25,lleida,2,vida nocturna,musica,4.27,1184,1177.67,205303.44
ES,43,tarragona,2,vida nocturna,musica,4.20,22730,1155.00,231631.94
ES,51,ceuta,2,vida nocturna,musica,0.00,0,804.00,14472.00
ES,28,madrid,2,vida nocturna,musica,4.10,100430,1089.53,2487673.80
ES,31,navarra,2,vida nocturna,musica,4.23,2565,2341.45,1694283.00
ES,03,alicante/alacant,2,vida nocturna,musica,4.28,84389,1192.47,203183.35
ES,12,castellón/castelló,2,vida nocturna,musica,4.20,2406,1494.33,366150.67
ES,46,valencia/valència,2,vida nocturna,musica,4.15,9307,1280.86,617079.82
ES,06,badajoz,2,vida nocturna,musica,4.29,2109,1144.86,154683.57
ES,10,cáceres,2,vida nocturna,musica,4.33,1377,846.75,44350.50
ES,15,a coruña,2,vida nocturna,musica,4.21,5653,1100.43,377108.21
ES,27,lugo,2,vida nocturna,musica,4.28,502,910.00,11226.33
ES,32,ourense,2,vida nocturna,musica,4.15,660,1183.00,100020.00
ES,36,pontevedra,2,vida nocturna,musica,4.17,3092,705.17,94415.92
ES,07,illes balears,2,vida nocturna,musica,4.33,122452,1267.59,644548.28
ES,26,la rioja,2,vida nocturna,musica,4.31,1866,1041.00,106518.83
ES,01,araba/álava,2,vida nocturna,musica,4.41,1138,572.25,59644.00
ES,48,bizkaia,2,vida nocturna,musica,4.31,5615,689.13,92676.93
ES,20,gipuzkoa,2,vida nocturna,musica,4.41,5503,1192.94,233265.71
ES,33,asturias,2,vida nocturna,musica,4.35,9626,1240.75,265746.67
ES,30,murcia,2,vida nocturna,musica,4.20,1488,1174.00,788649.60
ES,04,almería,2,vida nocturna,musicales,4.19,5362,685.40,28911.00
ES,11,cádiz,2,vida nocturna,musicales,4.26,2343,1642.00,461402.00
ES,14,córdoba,2,vida nocturna,musicales,4.29,1908,572.00,3173.50
ES,18,granada,2,vida nocturna,musicales,4.37,10900,400.33,5361.33
ES,29,málaga,2,vida nocturna,musicales,4.43,56036,522.25,52026.25
ES,41,sevilla,2,vida nocturna,musicales,4.34,39053,60.00,2880.00
ES,50,zaragoza,2,vida nocturna,musicales,4.21,1614,544.00,233083.00
ES,35,las palmas,2,vida nocturna,musicales,4.28,129544,323.57,22850.86
ES,38,santa cruz de tenerife,2,vida nocturna,musicales,4.26,62671,389.00,20910.80
ES,02,albacete,2,vida nocturna,musicales,4.15,573,717.00,467005.00
ES,37,salamanca,2,vida nocturna,musicales,4.17,3701,1670.00,260646.50
ES,47,valladolid,2,vida nocturna,musicales,4.06,1293,696.33,62533.67
ES,08,barcelona,2,vida nocturna,musicales,4.05,119743,1110.50,88566.25
ES,17,girona,2,vida nocturna,musicales,4.24,12856,100.00,13400.00
ES,43,tarragona,2,vida nocturna,musicales,4.20,22730,198.00,44154.00
ES,28,madrid,2,vida nocturna,musicales,4.10,100430,616.45,83851.64
ES,31,navarra,2,vida nocturna,musicales,4.23,2565,1415.00,77825.00
ES,03,alicante/alacant,2,vida nocturna,musicales,4.28,84389,876.25,54945.25
ES,46,valencia/valència,2,vida nocturna,musicales,4.15,9307,973.67,752395.67
ES,06,badajoz,2,vida nocturna,musicales,4.29,2109,181.33,12581.33
ES,10,cáceres,2,vida nocturna,musicales,4.33,1377,972.25,199062.00
ES,15,a coruña,2,vida nocturna,musicales,4.21,5653,722.00,101802.00
ES,27,lugo,2,vida nocturna,musicales,4.28,502,890.00,160290.00
ES,36,pontevedra,2,vida nocturna,musicales,4.17,3092,432.00,12096.00
ES,07,illes balears,2,vida nocturna,musicales,4.33,122452,881.50,67863.33
ES,48,bizkaia,2,vida nocturna,musicales,4.31,5615,1306.00,5877.00
ES,30,murcia,2,vida nocturna,musicales,4.20,1488,969.00,75678.00
ES,04,almería,3,paisaje naturaleza,actividades infantiles,4.19,23376,340.67,2405.67
ES,11,cádiz,3,paisaje naturaleza,actividades infantiles,4.26,12350,1194.00,118147.75
ES,14,córdoba,3,paisaje naturaleza,actividades infantiles,4.29,3767,1016.50,110510.50
ES,18,granada,3,paisaje naturaleza,actividades infantiles,4.37,18492,1965.50,347135.25
ES,23,jaén,3,paisaje naturaleza,actividades infantiles,4.33,4366,1724.33,3242.00
ES,29,málaga,3,paisaje naturaleza,actividades infantiles,4.43,109648,931.25,75976.12
ES,41,sevilla,3,paisaje naturaleza,actividades infantiles,4.34,21476,1170.00,60544.50
ES,44,teruel,3,paisaje naturaleza,actividades infantiles,4.28,3578,40.00,2120.00
ES,50,zaragoza,3,paisaje naturaleza,actividades infantiles,4.21,5888,414.67,741268.00
ES,35,las palmas,3,paisaje naturaleza,actividades infantiles,4.28,200378,177.71,21943.43
ES,38,santa cruz de tenerife,3,paisaje naturaleza,actividades infantiles,4.26,190067,1679.00,38397.75
ES,39,cantabria,3,paisaje naturaleza,actividades infantiles,4.27,37946,551.33,47186.67
ES,02,albacete,3,paisaje naturaleza,actividades infantiles,4.15,3169,580.00,14340.00
ES,19,guadalajara,3,paisaje naturaleza,actividades infantiles,4.04,1303,809.00,27506.00
ES,45,toledo,3,paisaje naturaleza,actividades infantiles,4.18,1715,1182.50,87402.75
ES,24,león,3,paisaje naturaleza,actividades infantiles,4.21,4506,562.00,1762.00
ES,37,salamanca,3,paisaje naturaleza,actividades infantiles,4.17,3319,1046.00,94322.00
ES,47,valladolid,3,paisaje naturaleza,actividades infantiles,4.06,8696,794.00,26034.50
ES,49,zamora,3,paisaje naturaleza,actividades infantiles,4.17,2116,1529.00,26911.50
ES,08,barcelona,3,paisaje naturaleza,actividades infantiles,4.05,200444,1278.41,285038.05
ES,17,girona,3,paisaje naturaleza,actividades infantiles,4.24,61683,1216.25,147576.50
ES,25,lleida,3,paisaje naturaleza,actividades infantiles,4.27,9898,2034.00,58986.00
ES,43,tarragona,3,paisaje naturaleza,actividades infantiles,4.20,33701,1362.20,60152.60
ES,28,madrid,3,paisaje naturaleza,actividades infantiles,4.10,121795,852.00,117914.12
ES,31,navarra,3,paisaje naturaleza,actividades infantiles,4.23,7007,2306.00,548060.50
ES,03,alicante/alacant,3,paisaje naturaleza,actividades infantiles,4.28,82424,265.75,50651.25
ES,12,castellón/castelló,3,paisaje naturaleza,actividades infantiles,4.20,6934,120.00,1680.00
ES,46,valencia/valència,3,paisaje naturaleza,actividades infantiles,4.15,90776,1071.33,1020613.00
ES,06,badajoz,3,paisaje naturaleza,actividades infantiles,4.29,1116,137.33,9164.00
ES,10,cáceres,3,paisaje naturaleza,actividades infantiles,4.33,5814,368.67,21063.00
ES,15,a coruña,3,paisaje naturaleza,actividades infantiles,4.21,18974,456.00,76572.00
ES,27,lugo,3,paisaje naturaleza,actividades infantiles,4.28,8089,892.00,91232.00
ES,07,illes balears,3,paisaje naturaleza,actividades infantiles,4.33,203636,1109.05,429179.10
ES,01,araba/álava,3,paisaje naturaleza,actividades infantiles,4.41,11468,404.25,127970.00
ES,48,bizkaia,3,paisaje naturaleza,actividades infantiles,4.31,7925,5026.44,174788.22
ES,20,gipuzkoa,3,paisaje naturaleza,actividades infantiles,4.41,26976,434.75,87073.00
ES,33,asturias,3,paisaje naturaleza,actividades infantiles,4.35,44006,968.00,100458.00
ES,30,murcia,3,paisaje naturaleza,actividades infantiles,4.20,2633,591.67,8179.83
ES,11,cádiz,3,servicios,cursos,4.26,39,152.50,1672.50
ES,18,granada,3,servicios,cursos,4.37,1868,130.00,1430.00
ES,23,jaén,3,servicios,cursos,4.33,84,981.00,1962.00
ES,35,las palmas,3,servicios,cursos,4.28,2863,811.00,13004.00
ES,38,santa cruz de tenerife,3,servicios,cursos,4.26,3753,1224.00,4648.00
ES,16,cuenca,3,servicios,cursos,4.19,6,9755.00,11706.00
ES,47,valladolid,3,servicios,cursos,4.06,292,81.00,3321.00
ES,08,barcelona,3,servicios,cursos,4.05,159935,3013.64,175083.91
ES,17,girona,3,servicios,cursos,4.24,1146,1659.67,39649.33
ES,43,tarragona,3,servicios,cursos,4.20,9269,626.00,3360.00
ES,28,madrid,3,servicios,cursos,4.10,42370,5916.83,2004670.67
ES,03,alicante/alacant,3,servicios,cursos,4.28,29657,1216.00,10347.33
ES,46,valencia/valència,3,servicios,cursos,4.15,7124,3600.00,68400.00
ES,15,a coruña,3,servicios,cursos,4.21,605,183.00,5124.00
ES,27,lugo,3,servicios,cursos,4.28,560,1547.00,6188.00
ES,36,pontevedra,3,servicios,cursos,4.17,1424,1030.00,2060.00
ES,07,illes balears,3,servicios,cursos,4.33,46354,2772.38,97146.25
ES,01,araba/álava,3,servicios,cursos,4.41,18,917.00,5502.00
ES,48,bizkaia,3,servicios,cursos,4.31,13509,2955.14,51840.57
ES,20,gipuzkoa,3,servicios,cursos,4.41,140,475.00,1175.00
ES,30,murcia,3,servicios,cursos,4.20,6,2021.00,224257.40
ES,11,cádiz,3,paisaje naturaleza,deportes y aventuras,4.26,12350,2355.00,44274.00
ES,18,granada,3,paisaje naturaleza,deportes y aventuras,4.37,18492,98.00,98.00
ES,29,málaga,3,paisaje naturaleza,deportes y aventuras,4.43,109648,1816.00,76511.67
ES,41,sevilla,3,paisaje naturaleza,deportes y aventuras,4.34,21476,556.00,28508.00
ES,50,zaragoza,3,paisaje naturaleza,deportes y aventuras,4.21,5888,1561.00,30619.00
ES,35,las palmas,3,paisaje naturaleza,deportes y aventuras,4.28,200378,372.00,5098.00
ES,38,santa cruz de tenerife,3,paisaje naturaleza,deportes y aventuras,4.26,190067,244.00,8757.67
ES,19,guadalajara,3,paisaje naturaleza,deportes y aventuras,4.04,1303,2941.00,506612.00
ES,05,ávila,3,paisaje naturaleza,deportes y aventuras,4.23,1874,50.00,7100.00
ES,37,salamanca,3,paisaje naturaleza,deportes y aventuras,4.17,3319,45.00,990.00
ES,08,barcelona,3,paisaje naturaleza,deportes y aventuras,4.05,200444,1976.27,449738.55
ES,17,girona,3,paisaje naturaleza,deportes y aventuras,4.24,61683,1737.00,307748.00
ES,43,tarragona,3,paisaje naturaleza,deportes y aventuras,4.20,33701,309.00,10506.00
ES,28,madrid,3,paisaje naturaleza,deportes y aventuras,4.10,121795,353.71,129491.00
ES,31,navarra,3,paisaje naturaleza,deportes y aventuras,4.23,7007,4281.00,239736.00
ES,03,alicante/alacant,3,paisaje naturaleza,deportes y aventuras,4.28,82424,2171.67,8035.00
ES,46,valencia/valència,3,paisaje naturaleza,deportes y aventuras,4.15,90776,463.50,3758.00
ES,06,badajoz,3,paisaje naturaleza,deportes y aventuras,4.29,1116,491.71,12880.57
ES,10,cáceres,3,paisaje naturaleza,deportes y aventuras,4.33,5814,1153.00,143571.00
ES,15,a coruña,3,paisaje naturaleza,deportes y aventuras,4.21,18974,532.50,49042.50
ES,07,illes balears,3,paisaje naturaleza,deportes y aventuras,4.33,203636,2203.40,101165.80
ES,01,araba/álava,3,paisaje naturaleza,deportes y aventuras,4.41,11468,785.00,9373.33
ES,48,bizkaia,3,paisaje naturaleza,deportes y aventuras,4.31,7925,877.00,385292.00
ES,33,asturias,3,paisaje naturaleza,deportes y aventuras,4.35,44006,9332.00,65324.00
